13.253969,joy
13.316442,joy
13.353637,joy
13.416897,joy
13.453667,joy
13.516033,joy
13.553353,joy
13.619463,joy
13.653442,joy
13.716246,joy
13.753571,joy
13.816496,joy
13.853684,joy
13.916865,joy
13.95335,joy
14.02681,joy
14.053465,joy
14.117479,joy
14.153794,joy
14.216603,joy
14.254103,joy
14.315667,joy
14.353557,joy
14.419663,joy
14.453411,joy
14.5159,joy
14.554172,joy
14.616264,joy
14.654445,joy
14.716572,joy
14.75341,joy
14.815904,joy
14.85343,joy
14.920334,joy
14.954304,joy
15.029891,joy
15.054096,joy
15.122762,joy
15.153396,joy
15.216502,joy
15.253417,joy
15.316574,joy
15.353315,joy
15.416979,joy
15.454276,joy
15.516919,joy
15.553329,joy
15.621931,joy
15.653979,joy
15.715973,joy
15.753708,joy
15.816476,joy
15.85486,joy
15.916603,joy
15.953369,joy
16.016152,joy
16.054308,joy
16.122108,joy
16.154747,joy
16.230849,joy
16.255147,joy
16.316697,joy
16.353505,joy
16.416087,joy
16.45377,joy
16.516441,joy
16.553803,joy
16.619452,joy
16.654301,joy
16.716616,joy
16.75396,joy
16.816568,joy
16.853948,joy
16.91606,joy
16.953878,joy
17.015791,joy
17.054129,joy
17.131231,joy
17.153927,joy
17.225475,joy
17.254453,joy
17.316779,joy
17.354282,joy
17.416421,joy
17.454737,joy
17.516134,joy
17.553939,joy
17.618591,joy
17.653909,joy
17.729592,joy
17.753595,joy
17.816575,joy
17.853982,joy
17.931855,joy
17.957506,joy
18.015782,joy
18.054113,joy
18.116362,joy
18.154824,joy
18.216586,joy
18.253674,joy
18.317234,anger
18.353718,anger
18.415801,anger
18.453679,anger
18.519801,anger
18.554346,anger
18.617994,anger
18.65412,anger
18.716473,anger
18.755206,anger
18.820674,anger
18.854385,anger
18.917546,anger
18.954305,anger
19.016143,anger
19.054738,anger
19.121081,anger
19.155048,joy
19.216085,joy
19.253541,joy
19.317275,joy
19.353573,joy
19.416906,joy
19.453697,joy
19.516442,joy
19.556117,joy
19.616401,joy
19.653462,joy
19.715735,joy
19.754363,joy
19.822738,joy
19.855193,joy
19.916508,joy
19.954059,joy
20.015934,joy
20.058048,joy
20.118322,joy
20.165922,joy
20.215967,joy
20.253662,joy
20.320149,joy
20.353724,joy
20.429526,joy
20.45455,joy
20.516349,joy
20.558793,joy
20.630527,joy
20.654292,joy
20.724221,joy
20.754721,joy
20.820252,joy
20.853886,joy
20.916595,joy
20.953486,joy
21.016226,joy
21.060231,joy
21.116855,joy
21.154345,joy
21.21599,joy
21.254156,joy
21.322662,joy
21.355246,joy
21.415871,joy
21.454008,joy
21.515798,joy
21.561394,joy
21.630946,joy
21.653777,joy
21.724572,joy
21.754817,joy
21.816311,joy
21.854207,joy
21.915651,joy
21.953978,joy
22.016297,joy
22.054479,joy
22.1165,joy
22.159359,joy
22.221547,joy
22.254308,joy
22.319681,joy
22.354235,joy
22.41599,joy
22.453978,joy
22.519768,joy
22.553666,joy
22.616533,joy
22.653779,joy
22.716122,joy
22.754379,joy
22.821179,joy
22.854496,joy
22.923947,joy
22.954398,joy
23.017172,joy
23.064455,joy
23.116798,joy
23.155338,joy
23.216451,joy
23.253866,joy
23.322466,joy
23.353336,joy
23.417348,joy
23.454356,joy
23.520434,joy
23.554315,joy
23.616328,joy
23.664419,joy
23.717322,joy
23.758412,joy
23.837307,joy
23.853387,joy
23.931572,joy
23.954507,joy
24.016477,joy
24.053445,joy
24.117496,joy
24.15498,joy
24.216484,joy
24.254037,joy
24.316463,joy
24.354019,joy
24.419012,joy
24.453776,joy
24.517674,joy
24.553926,joy
24.615812,joy
24.669466,joy
24.716784,joy
24.764348,joy
24.815956,joy
24.854306,joy
24.921048,joy
24.953942,joy
25.015806,joy
25.053779,joy
25.116438,joy
25.156346,joy
25.215864,joy
25.253793,joy
25.316125,joy
25.353766,joy
25.422003,joy
25.455011,joy
25.516906,joy
25.554833,joy
25.616619,joy
25.654136,joy
25.716084,joy
25.763728,joy
25.816007,joy
25.853851,joy
25.91624,joy
25.953486,joy
26.029457,joy
26.053816,joy
26.115798,joy
26.153791,joy
26.218782,joy
26.253686,joy
26.316462,joy
26.354218,joy
26.420497,joy
26.454894,joy
26.528741,joy
26.553944,joy
26.616147,joy
26.669021,joy
26.716003,joy
26.761966,joy
26.823749,joy
26.853542,joy
26.916528,joy
26.954294,joy
27.016928,joy
27.053765,joy
27.117132,joy
27.167545,joy
27.215871,joy
27.260926,joy
27.323574,joy
27.353616,joy
27.417328,joy
27.45397,joy
27.525506,joy
27.553986,joy
27.616008,joy
27.653818,joy
27.716327,joy
27.754263,anger
27.815972,anger
27.853923,anger
27.916785,anger
27.953971,anger
28.028214,anger
28.054577,anger
28.119499,anger
28.154156,anger
28.215954,anger
28.254113,anger
28.316046,anger
28.353373,anger
28.418293,anger
28.453512,anger
28.516308,anger
28.555079,anger
28.619854,anger
28.654054,anger
28.716262,anger
28.753715,anger
28.817255,anger
28.858824,anger
28.918966,anger
28.953565,anger
29.016546,anger
29.058434,anger
29.121399,anger
29.153941,anger
29.230561,anger
29.254022,anger
29.317055,anger
29.35396,anger
29.417037,anger
29.454063,anger
29.524961,anger
29.553662,anger
29.62296,anger
29.653371,anger
29.715989,anger
29.754042,anger
29.816683,anger
29.853918,anger
29.917468,anger
29.961025,anger
30.017128,anger
30.054039,anger
30.132734,anger
30.153825,anger
30.226518,anger
30.253445,anger
30.319678,anger
30.354725,anger
30.417262,anger
30.459325,anger
30.515754,anger
30.553869,anger
30.616741,anger
30.654796,anger
30.716456,anger
30.75433,anger
30.81837,anger
30.853836,anger
30.91669,anger
30.953695,anger
31.01732,anger
31.053361,anger
31.116342,anger
31.153886,anger
31.225558,anger
31.2545,anger
31.315846,anger
31.354154,anger
31.416361,anger
31.457185,anger
31.518598,anger
31.553881,anger
31.628248,anger
31.655542,anger
31.722661,anger
31.754041,anger
31.831276,anger
31.861731,anger
31.917355,anger
31.954097,anger
32.019467,anger
32.053767,anger
32.116666,anger
32.15422,anger
32.223398,anger
32.253973,anger
32.318299,anger
32.353948,anger
32.416289,anger
32.454832,anger
32.517196,anger
32.554137,anger
32.63103,anger
32.662338,anger
32.724508,anger
32.753753,anger
32.818007,anger
32.853369,anger
32.915941,anger
32.955395,anger
33.021004,anger
33.054749,anger
33.117168,anger
33.154742,anger
33.2264,anger
33.253573,anger
33.316475,anger
33.35427,anger
33.416448,anger
33.462693,anger
33.515966,anger
33.553602,anger
33.619846,anger
33.653414,anger
33.716458,anger
33.755028,anger
33.824814,anger
33.853837,anger
33.915783,anger
33.954884,anger
34.02827,anger
34.05371,anger
34.122046,anger
34.154092,anger
34.216597,anger
34.253835,anger
34.326262,anger
34.354381,anger
34.416076,anger
34.454483,anger
34.517845,anger
34.555301,anger
34.624511,anger
34.655345,anger
34.716518,anger
34.754819,anger
34.828471,anger
34.854307,anger
34.916804,anger
34.953439,anger
35.015968,anger
35.053591,anger
35.117291,anger
35.153574,anger
35.219423,anger
35.25428,anger
35.328202,anger
35.35332,anger
35.418394,anger
35.454527,anger
35.516048,fear
35.553445,fear
35.616735,fear
35.653806,fear
35.716381,fear
35.754174,fear
35.831188,fear
35.862521,fear
35.916274,fear
35.954395,fear
36.016103,fear
36.053571,fear
36.116388,fear
36.154804,fear
36.216412,fear
36.254538,fear
36.328723,fear
36.354304,fear
36.420947,fear
36.453917,fear
36.529787,fear
36.55376,fear
36.622851,fear
36.656957,fear
36.731667,fear
36.754361,fear
36.825744,fear
36.854203,fear
36.917533,fear
36.954088,fear
37.026348,fear
37.05349,fear
37.119829,fear
37.154141,fear
37.216027,fear
37.25402,fear
37.316105,fear
37.354216,fear
37.431569,fear
37.45439,fear
37.52391,fear
37.554167,fear
37.61784,fear
37.654323,fear
37.717145,fear
37.753474,fear
37.817285,fear
37.854776,fear
37.917733,fear
37.953754,fear
38.016075,fear
38.053746,fear
38.12122,fear
38.153831,fear
38.215951,fear
38.254718,fear
38.321404,fear
38.353899,fear
38.42879,fear
38.460402,fear
38.521954,fear
38.55384,fear
38.617089,fear
38.654361,fear
38.717396,fear
38.754047,fear
38.821441,fear
38.853356,fear
38.91611,fear
38.954176,fear
39.016454,fear
39.053483,fear
39.118376,fear
39.15377,fear
39.21637,fear
39.259981,fear
39.321624,fear
39.354078,fear
39.430273,fear
39.460941,fear
39.518132,fear
39.553457,fear
39.616104,fear
39.653404,fear
39.719606,fear
39.753709,fear
39.821836,fear
39.854105,fear
39.930911,fear
39.954124,fear
40.015929,fear
40.05381,fear
40.116992,fear
40.154061,fear
40.215962,fear
40.254331,fear
40.321941,fear
40.354108,fear
40.416771,fear
40.454013,fear
40.516038,fear
40.559471,fear
40.617594,fear
40.653552,fear
40.716443,fear
40.75392,fear
40.826146,fear
40.855561,fear
40.921504,fear
40.954388,fear
41.016704,fear
41.054578,fear
41.126015,fear
41.154985,fear
41.218378,fear
41.253528,fear
41.327424,fear
41.353574,fear
41.416603,fear
41.45454,fear
41.517149,fear
41.554026,fear
41.621783,fear
41.654432,fear
41.717278,fear
41.75382,fear
41.826358,fear
41.854387,fear
41.916763,fear
41.954474,fear
42.015723,fear
42.054363,fear
42.116723,fear
42.15449,fear
42.217007,fear
42.2632,fear
42.317021,fear
42.354432,fear
42.417037,fear
42.453923,fear
42.516342,fear
42.555152,fear
42.623214,fear
42.654122,fear
42.716342,fear
42.753599,fear
42.824941,fear
42.853989,fear
42.919891,fear
42.954286,fear
43.016515,fear
43.05405,fear
43.123615,fear
43.154449,fear
43.216372,fear
43.25349,fear
43.31651,fear
43.35494,fear
43.419636,fear
43.453659,fear
43.515918,fear
43.560519,fear
43.616911,fear
43.654411,fear
43.731692,fear
43.75567,fear
43.817796,fear
43.854841,fear
43.930173,fear
43.954121,fear
44.025577,fear
44.05422,fear
44.118373,fear
44.15344,fear
44.226384,fear
44.253441,fear
44.315902,fear
44.356343,fear
44.416156,fear
44.454184,fear
44.51783,fear
44.555297,fear
44.615899,fear
44.653935,fear
44.727469,fear
44.753848,fear
44.816369,fear
44.854205,fear
44.929479,fear
44.95395,fear
45.019361,fear
45.053388,fear
45.117228,fear
45.1539,fear
45.227965,fear
45.257695,fear
45.317038,fear
45.354557,fear
45.417794,fear
45.453416,fear
45.517558,fear
45.555014,fear
45.616744,fear
45.65365,fear
45.730822,fear
45.762201,fear
45.817154,fear
45.854439,fear
45.919733,fear
45.95419,fear
46.028902,fear
46.060143,fear
46.122564,fear
46.153933,fear
46.217858,fear
46.254745,fear
46.315742,fear
46.35477,fear
46.425978,fear
46.453806,fear
46.520965,fear
46.553396,fear
46.631026,fear
46.66235,fear
46.716626,fear
46.753788,fear
46.815904,fear
46.853667,fear
46.928347,fear
46.953971,fear
47.021026,fear
47.054434,fear
47.131236,fear
47.153921,fear
47.224438,fear
47.253476,fear
47.316632,fear
47.353615,fear
47.430062,fear
47.454048,fear
47.524918,fear
47.556953,fear
47.616501,fear
47.654939,fear
47.715883,fear
47.754874,fear
47.816541,fear
47.853909,fear
47.924963,fear
47.954917,fear
48.021024,fear
48.053901,fear
48.117083,fear
48.154003,fear
48.229013,fear
48.255034,fear
48.316475,fear
48.354964,fear
48.421009,fear
48.454027,fear
48.516089,fear
48.555006,fear
48.62605,fear
48.654999,fear
48.722033,fear
48.754015,fear
48.81607,fear
48.854698,fear
48.927636,fear
48.954827,fear
49.016673,fear
49.053683,fear
49.129515,fear
49.153799,fear
49.217216,fear
49.254441,fear
49.316267,fear
49.356203,fear
49.426395,fear
49.454336,fear
49.518756,fear
49.554046,fear
49.627773,fear
49.654025,fear
49.723051,fear
49.754416,fear
49.816691,fear
49.854337,fear
49.926409,fear
49.953618,fear
50.016346,fear
50.054023,fear
50.117345,fear
50.154253,fear
50.222527,fear
50.253798,fear
50.317212,fear
50.35347,fear
50.425597,fear
50.45412,fear
50.518774,fear
50.553527,fear
50.617248,fear
50.653415,fear
50.716244,fear
50.753827,fear
50.816823,fear
50.855341,fear
50.916624,fear
50.954071,fear
51.017351,fear
51.053835,fear
51.116066,fear
51.153913,fear
51.215931,fear
51.254369,fear
51.317066,fear
51.353667,fear
51.423499,fear
51.453784,fear
51.517482,fear
51.554058,fear
51.616091,fear
51.65414,fear
51.716429,fear
51.753619,fear
51.830967,fear
51.854013,fear
51.916047,fear
51.953578,fear
52.020617,fear
52.054405,fear
52.116013,fear
52.153715,fear
52.216059,fear
52.254254,fear
52.318556,fear
52.353886,fear
52.415957,fear
52.454587,fear
52.51597,fear
52.553958,fear
52.616786,fear
52.65401,fear
52.716669,fear
52.753887,fear
52.816415,fear
52.854111,fear
52.916254,fear
52.954496,fear
53.018097,fear
53.053833,fear
53.115814,fear
53.153754,fear
53.216426,fear
53.253697,fear
53.330268,fear
53.353795,fear
53.415764,fear
53.453416,fear
53.516443,fear
53.553582,fear
53.631493,fear
53.660398,fear
53.716159,fear
53.753431,fear
53.822382,fear
53.85442,fear
53.916874,fear
53.953981,fear
54.029163,fear
54.053698,fear
54.116681,fear
54.154051,fear
54.218827,fear
54.254387,fear
54.328709,fear
54.36536,fear
54.416315,fear
54.454944,fear
54.516105,fear
54.554442,fear
54.626121,fear
54.654383,fear
54.716289,fear
54.753505,fear
54.816119,fear
54.853391,fear
54.915802,fear
54.954014,fear
55.016503,fear
55.053593,fear
55.116104,fear
55.160545,fear
55.215868,fear
55.254051,fear
55.319182,fear
55.353436,fear
55.429122,fear
55.453433,fear
55.52352,fear
55.553879,fear
55.617624,fear
55.654434,fear
55.727272,fear
55.753686,fear
55.821027,fear
55.854272,fear
55.930016,fear
55.954124,fear
56.015735,fear
56.055288,fear
56.116224,fear
56.155568,fear
56.228379,fear
56.254151,fear
56.316748,fear
56.35398,fear
56.416415,fear
56.454606,fear
56.525497,fear
56.553363,fear
56.617492,fear
56.657131,fear
56.71653,fear
56.754309,fear
56.820661,fear
56.853484,fear
56.915924,fear
56.954126,fear
57.016623,fear
57.053733,fear
57.119527,fear
57.154419,fear
57.21593,fear
57.253586,fear
57.316492,fear
57.354056,fear
57.435091,fear
57.46078,fear
57.516217,fear
57.554222,fear
57.616445,fear
57.654395,fear
57.717051,fear
57.755,fear
57.826532,fear
57.854309,fear
57.92049,fear
57.954013,fear
58.015918,fear
58.053956,fear
58.124523,fear
58.154077,fear
58.216904,fear
58.25425,fear
58.326471,fear
58.353931,fear
58.415948,fear
58.453417,fear
58.516959,fear
58.554047,fear
58.617022,fear
58.653381,fear
58.717379,fear
58.75369,fear
58.825865,fear
58.854393,fear
58.920425,fear
58.954037,fear
59.0165,fear
59.055096,fear
59.121394,fear
59.154337,fear
59.230198,fear
59.254035,fear
59.323532,fear
59.355225,fear
59.416485,fear
59.454284,fear
59.528432,fear
59.553859,fear
59.621882,fear
59.654352,fear
59.716596,fear
59.762533,fear
59.825963,fear
59.853829,fear
59.918469,fear
59.953712,fear
60.016128,fear
60.053903,fear
60.116164,joy
60.155691,joy
60.216311,joy
60.25376,joy
60.315879,joy
60.354525,joy
60.415918,joy
60.453374,joy
60.515948,joy
60.553578,joy
60.624669,joy
60.653944,joy
60.720015,joy
60.754226,joy
60.828215,joy
60.853577,joy
60.915969,joy
60.953365,joy
61.015822,joy
61.054229,joy
61.116667,joy
61.153509,joy
61.215733,joy
61.254126,joy
61.329906,joy
61.360407,joy
61.423728,joy
61.453943,joy
61.516251,love
61.554509,love
61.615825,love
61.653516,love
61.721487,love
61.754338,love
61.815806,love
61.853376,love
61.916442,love
61.953581,love
62.016197,love
62.054011,love
62.128829,love
62.154907,love
62.223248,love
62.254472,love
62.316463,love
62.353348,love
62.427988,love
62.45336,love
62.515931,love
62.554686,love
62.616806,love
62.664657,love
62.71641,love
62.757649,love
62.819855,love
62.854108,love
62.916184,love
62.954892,love
63.022757,love
63.054144,love
63.117814,love
63.154261,love
63.216014,love
63.254053,love
63.319919,love
63.353999,love
63.427459,love
63.454504,love
63.521794,love
63.568759,love
63.631023,love
63.654087,love
63.725814,love
63.753822,love
63.81974,love
63.854276,love
63.928348,love
63.960344,love
64.017459,joy
64.054683,joy
64.116022,joy
64.155092,joy
64.215873,joy
64.257415,joy
64.315737,joy
64.353626,joy
64.429223,joy
64.454875,joy
64.523317,joy
64.554282,joy
64.617941,joy
64.65466,joy
64.716493,joy
64.754238,joy
64.816018,joy
64.853846,joy
64.931678,joy
64.959841,joy
65.026512,joy
65.053477,joy
65.121516,joy
65.15517,joy
65.216323,joy
65.254462,joy
65.316356,joy
65.354443,joy
65.420981,joy
65.45446,joy
65.530992,joy
65.562318,joy
65.625912,joy
65.65398,joy
65.719999,joy
65.754846,joy
65.816143,joy
65.854146,joy
65.923715,joy
65.954352,joy
66.016143,joy
66.053887,joy
66.126121,joy
66.153858,joy
66.218845,joy
66.253777,joy
66.319393,joy
66.354391,joy
66.422388,joy
66.453678,joy
66.530165,joy
66.554216,joy
66.616134,joy
66.653795,joy
66.717024,joy
66.75579,joy
66.81596,joy
66.854489,joy
66.916356,love
66.954138,love
67.016208,love
67.053678,love
67.116345,love
67.153832,love
67.220896,love
67.253992,love
67.331331,love
67.354765,love
67.426391,love
67.453537,love
67.521673,love
67.554407,love
67.616274,love
67.661701,love
67.725653,love
67.754317,love
67.818495,love
67.85531,love
67.930366,love
67.954394,love
68.024873,love
68.054111,love
68.116846,love
68.153812,love
68.230067,love
68.254115,love
68.324493,love
68.357459,love
68.418434,love
68.453473,love
68.526925,love
68.553681,love
68.621101,love
68.654024,joy
68.716696,joy
68.753949,joy
68.816323,joy
68.854604,joy
68.917604,joy
68.954579,joy
69.02674,joy
69.058488,joy
69.121523,joy
69.153854,joy
69.21687,joy
69.254187,joy
69.327461,joy
69.354568,joy
69.417367,joy
69.454919,joy
69.515973,joy
69.553797,joy
69.626348,joy
69.657458,joy
69.719471,joy
69.753787,joy
69.817479,joy
69.854105,joy
69.922536,joy
69.953636,joy
70.016606,joy
70.054132,joy
70.117153,joy
70.153501,joy
70.222188,joy
70.254616,joy
70.316513,joy
70.354,joy
70.416064,joy
70.453597,joy
70.520593,joy
70.554425,joy
70.616888,joy
70.653849,joy
70.724883,joy
70.754038,joy
70.818607,joy
70.853797,joy
70.917204,joy
70.953569,joy
71.023325,joy
71.0537,joy
71.117358,joy
71.155156,joy
71.227995,joy
71.254863,joy
71.32159,joy
71.35379,joy
71.430502,joy
71.473828,joy
71.515804,joy
71.553943,joy
71.616311,joy
71.654686,joy
71.728588,joy
71.754486,joy
71.8225,joy
71.854707,joy
71.916916,joy
71.953615,joy
72.027943,joy
72.05475,joy
72.121485,joy
72.154323,joy
72.231061,joy
72.262646,joy
72.325847,joy
72.354325,joy
72.41613,joy
72.454286,joy
72.516793,joy
72.553876,joy
72.616561,joy
72.655341,joy
72.720374,joy
72.75372,joy
72.830058,joy
72.854199,joy
72.916172,joy
72.953955,joy
73.018502,joy
73.055256,joy
73.12841,joy
73.15351,joy
73.221888,joy
73.253774,joy
73.316423,joy
73.354972,joy
73.415949,joy
73.454041,joy
73.519107,joy
73.55496,joy
73.630037,joy
73.660629,joy
73.724178,joy
73.754023,joy
73.818328,joy
73.854185,joy
73.9166,joy
73.954575,joy
74.023535,joy
74.055038,joy
74.117795,joy
74.15457,joy
74.216915,joy
74.253549,joy
74.317049,joy
74.353547,joy
74.428425,joy
74.453925,joy
74.521478,joy
74.554316,joy
74.616305,joy
74.654696,joy
74.726408,joy
74.754581,joy
74.819474,joy
74.853964,joy
74.929331,joy
74.958608,joy
75.022383,joy
75.055431,joy
75.116282,fear
75.15454,fear
75.22585,fear
75.257462,fear
75.318011,fear
75.364002,fear
75.416469,fear
75.462515,fear
75.51592,fear
75.556216,fear
75.617597,fear
75.654436,fear
75.717101,fear
75.75426,fear
75.821472,fear
75.854393,fear
75.916946,fear
75.95462,fear
76.026346,fear
76.055126,fear
76.121553,fear
76.154511,fear
76.22979,fear
76.254689,fear
76.322784,fear
76.354141,fear
76.416352,fear
76.453731,fear
76.516671,fear
76.553756,fear
76.618627,fear
76.654722,fear
76.726435,fear
76.758273,fear
76.820169,fear
76.854315,fear
76.916169,fear
76.953862,fear
77.017259,fear
77.054586,fear
77.119566,fear
77.154103,fear
77.22979,fear
77.253717,fear
77.317485,fear
77.353836,fear
77.418903,fear
77.453603,fear
77.516496,fear
77.553896,fear
77.621424,fear
77.655342,fear
77.716541,fear
77.755146,fear
77.825981,fear
77.854105,fear
77.919476,fear
77.954192,fear
78.015932,fear
78.053911,fear
78.123538,fear
78.15454,fear
78.21834,fear
78.254247,fear
78.315969,fear
78.354134,fear
78.424058,fear
78.454138,fear
78.522646,fear
78.553892,fear
78.627708,fear
78.653405,fear
78.722207,fear
78.754573,fear
78.816634,fear
78.855112,fear
78.925966,fear
78.955501,fear
79.020073,fear
79.064407,fear
79.117074,fear
79.154603,fear
79.21644,fear
79.253974,fear
79.316241,fear
79.354526,fear
79.42944,fear
79.453569,fear
79.523876,fear
79.553777,fear
79.619496,fear
79.654263,fear
79.729794,fear
79.753863,fear
79.816112,fear
79.853492,fear
79.917417,fear
79.954214,fear
80.016373,fear
80.054052,fear
80.122687,fear
80.153884,fear
80.231633,fear
80.261318,fear
80.316246,fear
80.35355,fear
80.420499,fear
80.453541,fear
80.530062,fear
80.554017,fear
80.623548,fear
80.653884,fear
80.717724,fear
80.754844,fear
80.83048,fear
80.861849,fear
80.924578,fear
80.954228,fear
81.018467,fear
81.054737,fear
81.128412,fear
81.155526,fear
81.221996,fear
81.253791,fear
81.315845,fear
81.354298,fear
81.427371,fear
81.45529,fear
81.520871,fear
81.554152,fear
81.616521,fear
81.653914,fear
81.723852,fear
81.754186,fear
81.816587,fear
81.853901,fear
81.926039,fear
81.953912,fear
82.019972,fear
82.053546,fear
82.116515,fear
82.154217,fear
82.22298,fear
82.254257,fear
82.318167,fear
82.353639,fear
82.428674,fear
82.453689,fear
82.523394,fear
82.55382,fear
82.617484,fear
82.653719,fear
82.729689,fear
82.753774,fear
82.821909,fear
82.854905,fear
82.917016,fear
82.954329,fear
83.026014,fear
83.054155,fear
83.116699,fear
83.153607,fear
83.21605,fear
83.253969,fear
83.316901,fear
83.354304,fear
83.421014,fear
83.469113,fear
83.516425,fear
83.553882,fear
83.617001,fear
83.653911,fear
83.717023,fear
83.767731,fear
83.816559,fear
83.85469,fear
83.926076,fear
83.953841,fear
84.021821,fear
84.054389,fear
84.115988,fear
84.153945,fear
84.223531,fear
84.254165,fear
84.319006,fear
84.366671,fear
84.416939,fear
84.454149,fear
84.515861,fear
84.554935,fear
84.619458,fear
84.654216,fear
84.717274,fear
84.754275,fear
84.816205,fear
84.854232,fear
84.921574,fear
84.963837,fear
85.016626,fear
85.05347,fear
85.12311,fear
85.154768,fear
85.222968,fear
85.254103,fear
85.316664,fear
85.355446,fear
85.416238,fear
85.458602,fear
85.522279,fear
85.553684,fear
85.617139,fear
85.654113,fear
85.716139,fear
85.76006,fear
85.816524,fear
85.853971,fear
85.91755,fear
85.954272,fear
86.027364,fear
86.054302,fear
86.120922,fear
86.1539,fear
86.230986,fear
86.254316,fear
86.316061,fear
86.353447,fear
86.416577,fear
86.454019,fear
86.529502,fear
86.553514,fear
86.616811,fear
86.655641,fear
86.718993,fear
86.754524,fear
86.828068,fear
86.855076,fear
86.916013,fear
86.954444,fear
87.017542,fear
87.053782,fear
87.117413,fear
87.153743,fear
87.219939,fear
87.253541,fear
87.329607,fear
87.353886,fear
87.416773,fear
87.454033,fear
87.520263,fear
87.553879,fear
87.631004,fear
87.657117,fear
87.716209,fear
87.754474,fear
87.81761,fear
87.854356,fear
87.916356,fear
87.953919,fear
