mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
31	31	1/16	1/16	3/8	2	1	1/16		1/16	1		1	67	393
31	31	1/16	1/16	3/8	1	1	1/16		1/16	1		4	76	387
31	31	1/8	1/8	3/8	4	1	1/16		1/16	1		1	43	406
31	31	1/8	1/8	3/8	3	1	1/16		1/16	1		5	59	400
31	31	1/8	1/8	3/8	2	1	1/16		1/16	1		1	67	394
31	31	1/8	1/8	3/8	1	1	1/16		1/16	1		2	74	388
31	31	3/16	3/16	3/8	4	1	1/16		1/16	1		1	55	407
31	31	3/16	3/16	3/8	2	1	1/16		1/16	1		5	59	395
31	31	3/16	3/16	3/8	3	1	1/16		1/16	1		2	62	401
31	31	3/16	3/16	3/8	1	1	1/16		1/16	1		1	67	389
31	31	1/4	1/4	3/8	4	1	1/16		1/16	1		4	52	408
31	31	1/4	1/4	3/8	3	1	1/16		1/16	1		1	55	402
31	31	1/4	1/4	3/8	2	1	1/16		1/16	1		1	67	396
31	31	1/4	1/4	3/8	1	1	1/16		1/16	1		0	72	390
31	31	5/16	5/16	3/8	4	1	1/16		1/16	1		0	48	409
31	31	5/16	5/16	3/8	3	1	1/16		1/16	1		0	60	403
31	31	5/16	5/16	3/8	2	1	1/16		1/16	1		1	67	397
31	31	5/16	5/16	3/8	1	1	1/16		1/16	1		4	76	391
32	32	0	0	3/8	4	1	1/8		1/8	1		1	43	416
32	32	0	0	3/8	3	1	1/8		1/8	1		5	59	414
32	32	0	0	3/8	2	1	1/8		1/8	1		1	67	412
32	32	0	0	3/8	1	1	1/8		1/8	1		2	74	410
32	32	1/8	1/8	3/8	3	1	1/8		1/8	1		1	55	415
32	32	1/8	1/8	3/8	4	1	1/8		1/8	1		1	55	417
32	32	1/8	1/8	3/8	1	1	1/8		1/8	1		2	62	411
32	32	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62	413
32	32	1/8	1/8	3/8	3	1	1/8		1/8	1		1	67	415
32	32	1/8	1/8	3/8	1	1	1/8		1/8	1		5	71	411
32	32	1/8	1/8	3/8	2	1	1/8		1/8	1		5	71	413
32	32	1/8	1/8	3/8	1	1	1/8		1/8	1		1	79	411
33	33	0	0	3/8	4	1	1/8		1/8	1		4	40	418
33	33	1/8	1/8	3/8	4	1	1/8		1/8	1		4	40	419
33	33	1/4	1/4	3/8	4	1	1/8		1/8	1		4	40	420
34	34	0	0	3/8	4	1	1/8		1/8	1		0	48	424
34	34	0	0	3/8	3	1	1/8		1/8	1		4	52	421
34	34	1/8	1/8	3/8	4	1	1/8		1/8	1		0	48	425
34	34	1/8	1/8	3/8	3	1	1/8		1/8	1		4	52	422
34	34	1/4	1/4	3/8	4	1	1/16		1/16	1		0	48	426
34	34	1/4	1/4	3/8	3	1	1/8		1/8	1		4	52	423
34	34	5/16	5/16	3/8	4	1	1/16		1/16	1		5	47	427
35	35	0	0	3/8	4	1	1/8		1/8	1		3	45	435
35	35	0	0	3/8	3	1	1/8		1/8	1		0	60	431
35	35	0	0	3/8	2	1	1/8		1/8	1		4	64	428
35	35	1/8	1/8	3/8	4	1	1/8		1/8	1		3	57	436
35	35	1/8	1/8	3/8	3	1	1/8		1/8	1		0	60	432
35	35	1/8	1/8	3/8	2	1	1/8		1/8	1		4	64	429
35	35	1/4	1/4	3/8	4	1	1/16		1/16	1		3	57	437
35	35	1/4	1/4	3/8	3	1	1/16		1/16	1		0	60	433
35	35	1/4	1/4	3/8	2	1	1/8		1/8	1		4	64	430
35	35	5/16	5/16	3/8	4	1	1/16		1/16	1		1	55	438
35	35	5/16	5/16	3/8	3	1	1/16		1/16	1		5	59	434
36	36	0	0	3/8	4	1	1/8		1/8	1		6	54	450
36	36	0	0	3/8	3	1	1/8		1/8	1		3	57	446
36	36	0	0	3/8	2	1	1/8		1/8	1		3	69	442
36	36	0	0	3/8	1	1	1/8		1/8	1		0	72	439
36	36	1/8	1/8	3/8	4	1	1/8		1/8	1		6	54	451
36	36	1/8	1/8	3/8	3	1	3/16		1/8	3/2		3	57	447
36	36	1/8	1/8	3/8	2	1	1/8		1/8	1		3	69	443
36	36	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	440
36	36	1/4	1/4	3/8	4	1	1/16		1/16	1		6	54	452
36	36	1/4	1/4	3/8	2	1	1/16		1/16	1		3	69	444
36	36	1/4	1/4	3/8	1	1	1/8		1/8	1		0	72	441
36	36	5/16	5/16	3/8	4	1	1/16		1/16	1		4	52	453
36	36	5/16	5/16	3/8	3	1	1/32		1/32	1		5	59	448
36	36	5/16	5/16	3/8	2	1	1/16		1/16	1		1	67	445
36	36	11/32	11/32	3/8	3	1	1/32		1/32	1		0	60	449
37	37	0	0	3/8	4	1	1/8		1/8	1		2	50	462
37	37	0	0	3/8	3	1	1/8		1/8	1		2	62	460
37	37	0	0	3/8	2	1	1/8		1/8	1		6	66	458
37	37	0	0	3/8	1	1	1/4		1/4	1		3	81	454
37	37	1/8	1/8	3/8	4	1	1/4		1/4	1	1	2	62	463
37	37	1/4	1/4	3/8	3	1	1/8		1/8	1		3	69	461
37	37	1/4	1/4	3/8	2	1	1/8		1/8	1		0	72	459
37	37	1/4	1/4	3/8	1	1	1/16		1/16	1		6	78	455
37	37	5/16	5/16	3/8	1	1	1/32		1/32	1		4	76	456
37	37	11/32	11/32	3/8	1	1	1/32		1/32	1		6	78	457
38	38	0	0	3/8	4	1	3/8		1/4	3/2	-1	2	62	473
38	38	0	0	3/8	3	1	1/8		1/8	1		1	67	470
38	38	0	0	3/8	2	1	1/8		1/8	1		5	71	467
38	38	0	0	3/8	1	1	1/8		1/8	1		1	79	464
38	38	1/8	1/8	3/8	3	1	1/8		1/8	1		6	66	471
38	38	1/8	1/8	3/8	2	1	1/8		1/8	1		3	69	468
38	38	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	465
38	38	1/4	1/4	3/8	2	1	1/8		1/8	1		1	67	469
38	38	1/4	1/4	3/8	3	1	1/8		1/8	1		1	67	472
38	38	1/4	1/4	3/8	1	1	1/8		1/8	1		5	71	466
39	39	0	0	3/8	4	1	1/8		1/8	1		2	50	482
39	39	0	0	3/8	3	1	1/8		1/8	1		2	62	480
39	39	0	0	3/8	2	1	1/8		1/8	1		6	66	478
39	39	0	0	3/8	1	1	1/4		1/4	1		3	81	474
39	39	1/8	1/8	3/8	4	1	1/4		1/4	1	1	2	62	483
39	39	1/4	1/4	3/8	3	1	1/8		1/8	1		3	69	481
39	39	1/4	1/4	3/8	2	1	1/8		1/8	1		0	72	479
39	39	1/4	1/4	3/8	1	1	1/16		1/16	1		6	78	475
39	39	5/16	5/16	3/8	1	1	1/32		1/32	1		4	76	476
39	39	11/32	11/32	3/8	1	1	1/32		1/32	1		6	78	477
40	40	0	0	3/8	4	1	3/8		1/4	3/2	-1	2	62	493
40	40	0	0	3/8	3	1	1/8		1/8	1		1	67	490
40	40	0	0	3/8	2	1	1/8		1/8	1		5	71	487
40	40	0	0	3/8	1	1	1/8		1/8	1		1	79	484
40	40	1/8	1/8	3/8	3	1	1/8		1/8	1		6	66	491
40	40	1/8	1/8	3/8	2	1	1/8		1/8	1		3	69	488
40	40	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	485
40	40	1/4	1/4	3/8	2	1	1/8		1/8	1		1	67	489
40	40	1/4	1/4	3/8	3	1	1/8		1/8	1		1	67	492
40	40	1/4	1/4	3/8	1	1	1/8		1/8	1		5	71	486
41	41	0	0	3/8	4	1	1/8		1/8	1		2	50	504
41	41	0	0	3/8	3	1	1/8		1/8	1		2	62	501
41	41	0	0	3/8	2	1	1/8		1/8	1		6	66	498
41	41	0	0	3/8	1	1	1/4		1/4	1		3	81	494
41	41	1/8	1/8	3/8	4	1	1/8		1/8	1		2	62	505
41	41	1/8	1/8	3/8	3	1	1/8		1/8	1		3	69	502
41	41	1/8	1/8	3/8	2	1	1/8		1/8	1		0	72	499
41	41	1/4	1/4	3/8	4	1	1/8		1/8	1		2	62	506
41	41	1/4	1/4	3/8	3	1	1/8		1/8	1		3	69	503
41	41	1/4	1/4	3/8	2	1	1/8		1/8	1		0	72	500
41	41	1/4	1/4	3/8	1	1	1/16		1/16	1		6	78	495
41	41	5/16	5/16	3/8	1	1	1/32		1/32	1		4	76	496
41	41	11/32	11/32	3/8	1	1	1/32		1/32	1		6	78	497
42	42	0	0	3/8	4	1	1/8		1/8	1		2	62	511
42	42	0	0	3/8	3	1	1/8		1/8	1		3	69	510
42	42	0	0	3/8	2	1	1/8		1/8	1		0	72	509
42	42	0	0	3/8	1	1	1/8		1/8	1		0	84	507
42	42	1/4	1/4	3/8	1	1	1/8		1/8	1		2	62	508
43	43	0	0	3/8	1	1	1/16		1/16	1		5	71	512
43	43	1/16	1/16	3/8	1	1	1/16		1/16	1		10	70	513
43	43	1/8	1/8	3/8	1	1	1/16		1/16	1		5	71	514
43	43	3/16	3/16	3/8	1	1	1/16		1/16	1		0	72	515
43	43	1/4	1/4	3/8	1	1	1/16		1/16	1		5	71	516
43	43	5/16	5/16	3/8	1	1	1/16		1/16	1		3	69	517
44	44	0	0	3/8	2	1	1/16		1/16	1		4	64	521
44	44	0	0	3/8	1	1	1/8		1/8	1		8	68	518
44	44	1/16	1/16	3/8	2	1	1/16		1/16	1		9	63	522
44	44	1/8	1/8	3/8	2	1	1/16		1/16	1		4	64	523
44	44	1/8	1/8	3/8	1	1	1/8		1/8	1		8	68	519
44	44	3/16	3/16	3/8	2	1	1/16		1/16	1		-1	65	524
44	44	1/4	1/4	3/8	2	1	1/16		1/16	1		4	64	525
44	44	1/4	1/4	3/8	1	1	1/8		1/8	1		8	68	520
44	44	5/16	5/16	3/8	2	1	1/16		1/16	1		2	62	526
45	45	0	0	3/8	2	1	1/8		1/8	1		7	61	533
45	45	0	0	3/8	1	1	1/16		1/16	1		3	69	527
45	45	1/16	1/16	3/8	1	1	1/16		1/16	1		8	68	528
45	45	1/8	1/8	3/8	2	1	1/8		1/8	1		7	61	534
45	45	1/8	1/8	3/8	1	1	1/16		1/16	1		3	69	529
45	45	3/16	3/16	3/8	1	1	1/16		1/16	1		5	71	530
45	45	1/4	1/4	3/8	2	1	1/8		1/8	1		7	61	535
45	45	1/4	1/4	3/8	1	1	1/16		1/16	1		3	69	531
45	45	5/16	5/16	3/8	1	1	1/16		1/16	1		1	67	532
46	46	0	0	3/8	2	1	1/16		1/16	1		2	62	539
46	46	0	0	3/8	1	1	1/8		1/8	1		6	66	536
46	46	1/16	1/16	3/8	2	1	1/16		1/16	1		7	61	540
46	46	1/8	1/8	3/8	2	1	1/16		1/16	1		2	62	541
46	46	1/8	1/8	3/8	1	1	1/8		1/8	1		6	66	537
46	46	3/16	3/16	3/8	2	1	1/16		1/16	1		4	64	542
46	46	1/4	1/4	3/8	2	1	1/16		1/16	1		2	62	543
46	46	1/4	1/4	3/8	1	1	1/8		1/8	1		6	66	538
46	46	5/16	5/16	3/8	2	1	1/16		1/16	1		0	60	544
47	47	0	0	3/8	2	1	1/16		1/16	1		5	59	548
47	47	0	0	3/8	1	1	1/8		1/8	1		1	67	545
47	47	1/16	1/16	3/8	2	1	1/16		1/16	1		2	62	549
47	47	1/8	1/8	3/8	2	1	1/16		1/16	1		5	59	550
47	47	1/8	1/8	3/8	1	1	3/16		1/8	3/2		1	79	546
47	47	3/16	3/16	3/8	2	1	1/16		1/16	1		2	62	551
47	47	1/4	1/4	3/8	2	1	1/16		1/16	1		1	67	552
47	47	5/16	5/16	3/8	2	1	1/16		1/16	1		5	59	553
47	47	5/16	5/16	3/8	1	1	1/16		1/16	1		6	78	547
48	48	0	0	3/8	2	1	1/16		1/16	1		0	60	557
48	48	0	0	3/8	1	1	1/8		1/8	1		6	78	554
48	48	1/16	1/16	3/8	2	1	1/16		1/16	1		1	67	558
48	48	1/8	1/8	3/8	2	1	1/16		1/16	1		0	60	559
48	48	1/8	1/8	3/8	1	1	3/16		1/8	3/2		4	76	555
48	48	3/16	3/16	3/8	2	1	1/16		1/16	1		1	67	560
48	48	1/4	1/4	3/8	2	1	1/16		1/16	1		5	59	561
48	48	5/16	5/16	3/8	2	1	1/16		1/16	1		1	67	562
48	48	5/16	5/16	3/8	1	1	1/16		1/16	1		2	74	556
49	49	0	0	3/8	2	1	1/16		1/16	1		3	57	569
49	49	0	0	3/8	1	1	1/16		1/16	1		2	74	563
49	49	1/16	1/16	3/8	2	1	1/16		1/16	1		6	66	570
49	49	1/16	1/16	3/8	1	1	1/16		1/16	1		7	73	564
49	49	1/8	1/8	3/8	2	1	1/16		1/16	1		3	57	571
49	49	1/8	1/8	3/8	1	1	1/16		1/16	1		7	73	565
49	49	3/16	3/16	3/8	2	1	1/16		1/16	1		6	66	572
49	49	3/16	3/16	3/8	1	1	1/16		1/16	1		0	72	566
49	49	1/4	1/4	3/8	2	1	1/16		1/16	1		1	55	573
49	49	1/4	1/4	3/8	1	1	1/16		1/16	1		0	72	567
49	49	5/16	5/16	3/8	2	1	1/16		1/16	1		1	67	574
49	49	5/16	5/16	3/8	1	1	1/16		1/16	1		5	71	568
50	50	0	0	3/8	2	1	1/16		1/16	1		2	62	578
50	50	0	0	3/8	1	1	3/32		1/16	3/2		2	74	575
50	50	1/16	1/16	3/8	2	1	1/16		1/16	1		1	67	579
50	50	3/32	3/32	3/8	1	1	1/32		1/32	1		5	71	576
50	50	1/8	1/8	3/8	2	1	1/16		1/16	1		2	62	580
50	50	1/8	1/8	3/8	1	1	1/8		1/8	1		3	69	577
50	50	3/16	3/16	3/8	2	1	1/16		1/16	1		6	66	581
50	50	1/4	1/4	3/8	2	1	1/16		1/16	1		3	69	582
50	50	5/16	5/16	3/8	2	1	1/16		1/16	1		7	73	583
51	51	0	0	3/8	3	1	1/16		1/16	1		5	71	590
51	51	0	0	3/8	2	1	1/16		1/16	1		2	74	584
51	51	1/16	1/16	3/8	3	1	1/16		1/16	1		10	70	591
51	51	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73	585
51	51	1/8	1/8	3/8	3	1	1/16		1/16	1		5	71	592
51	51	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74	586
51	51	3/16	3/16	3/8	3	1	1/16		1/16	1		0	72	593
51	51	3/16	3/16	3/8	2	1	1/16		1/16	1		4	76	587
51	51	1/4	1/4	3/8	3	1	1/16		1/16	1		5	71	594
51	51	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74	588
51	51	5/16	5/16	3/8	3	1	1/16		1/16	1		3	69	595
51	51	5/16	5/16	3/8	2	1	1/16		1/16	1		0	72	589
52	52	0	0	3/8	4	1	1/8		1/8	1		4	52	608
52	52	0	0	3/8	3	1	1/8		1/8	1		8	68	605
52	52	0	0	3/8	2	1	1/8		1/8	1		5	71	602
52	52	0	0	3/8	1	1	1/16		1/16	1		4	76	596
52	52	1/16	1/16	3/8	1	1	1/16		1/16	1		9	75	597
52	52	1/8	1/8	3/8	4	1	1/8		1/8	1		4	52	609
52	52	1/8	1/8	3/8	3	1	1/8		1/8	1		8	68	606
52	52	1/8	1/8	3/8	2	1	1/8		1/8	1		5	71	603
52	52	1/8	1/8	3/8	1	1	1/16		1/16	1		4	76	598
52	52	3/16	3/16	3/8	1	1	1/16		1/16	1		-1	77	599
52	52	1/4	1/4	3/8	4	1	1/8		1/8	1		4	52	610
52	52	1/4	1/4	3/8	3	1	1/8		1/8	1		8	68	607
52	52	1/4	1/4	3/8	2	1	1/8		1/8	1		5	71	604
52	52	1/4	1/4	3/8	1	1	1/16		1/16	1		4	76	600
52	52	5/16	5/16	3/8	1	1	1/16		1/16	1		2	74	601
53	53	0	0	3/8	4	1	1/8		1/8	1		3	57	624
53	53	0	0	3/8	3	1	1/16		1/16	1		3	69	618
53	53	0	0	3/8	2	1	1/16		1/16	1		0	72	612
53	53	0	0	3/8	1	1	1/8		1/8	1		0	72	611
53	53	1/16	1/16	3/8	3	1	1/16		1/16	1		8	68	619
53	53	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71	613
53	53	1/8	1/8	3/8	3	1	1/16		1/16	1		3	69	620
53	53	1/8	1/8	3/8	2	1	1/16		1/16	1		0	72	614
53	53	3/16	3/16	3/8	3	1	1/16		1/16	1		5	71	621
53	53	3/16	3/16	3/8	2	1	1/16		1/16	1		2	74	615
53	53	1/4	1/4	3/8	3	1	1/16		1/16	1		3	69	622
53	53	1/4	1/4	3/8	2	1	1/16		1/16	1		0	72	616
53	53	5/16	5/16	3/8	3	1	1/16		1/16	1		1	67	623
53	53	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71	617
54	54	0	0	3/8	4	1	1/8		1/8	1		2	50	637
54	54	0	0	3/8	3	1	1/8		1/8	1		6	66	634
54	54	0	0	3/8	2	1	1/8		1/8	1		3	69	631
54	54	0	0	3/8	1	1	1/16		1/16	1		2	74	625
54	54	1/16	1/16	3/8	1	1	1/16		1/16	1		7	73	626
54	54	1/8	1/8	3/8	4	1	1/8		1/8	1		2	50	638
54	54	1/8	1/8	3/8	3	1	1/8		1/8	1		6	66	635
54	54	1/8	1/8	3/8	2	1	1/8		1/8	1		3	69	632
54	54	1/8	1/8	3/8	1	1	1/16		1/16	1		2	74	627
54	54	3/16	3/16	3/8	1	1	1/16		1/16	1		4	76	628
54	54	1/4	1/4	3/8	4	1	1/8		1/8	1		2	50	639
54	54	1/4	1/4	3/8	3	1	1/8		1/8	1		6	66	636
54	54	1/4	1/4	3/8	2	1	1/8		1/8	1		3	69	633
54	54	1/4	1/4	3/8	1	1	1/16		1/16	1		2	74	629
54	54	5/16	5/16	3/8	1	1	1/16		1/16	1		0	72	630
55	55	0	0	3/8	4	1	1/8		1/8	1		1	55	653
55	55	0	0	3/8	3	1	1/16		1/16	1		1	67	647
55	55	0	0	3/8	2	1	1/16		1/16	1		5	71	641
55	55	0	0	3/8	1	1	1/8		1/8	1		5	71	640
55	55	1/16	1/16	3/8	3	1	1/16		1/16	1		6	66	648
55	55	1/16	1/16	3/8	2	1	1/16		1/16	1		10	70	642
55	55	1/8	1/8	3/8	3	1	1/16		1/16	1		1	67	649
55	55	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71	643
55	55	3/16	3/16	3/8	3	1	1/16		1/16	1		3	69	650
55	55	3/16	3/16	3/8	2	1	1/16		1/16	1		0	72	644
55	55	1/4	1/4	3/8	3	1	1/16		1/16	1		1	67	651
55	55	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	645
55	55	5/16	5/16	3/8	3	1	1/16		1/16	1		6	66	652
55	55	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69	646
56	56	0	0	3/8	3	1	1/16		1/16	1		4	64	666
56	56	0	0	3/8	2	1	1/16		1/16	1		1	67	660
56	56	0	0	3/8	1	1	1/16		1/16	1		1	79	654
56	56	1/16	1/16	3/8	3	1	1/16		1/16	1		9	63	667
56	56	1/16	1/16	3/8	2	1	1/16		1/16	1		1	67	661
56	56	1/16	1/16	3/8	1	1	1/16		1/16	1		6	78	655
56	56	1/8	1/8	3/8	3	1	1/16		1/16	1		4	64	668
56	56	1/8	1/8	3/8	2	1	1/16		1/16	1		1	67	662
56	56	1/8	1/8	3/8	1	1	1/16		1/16	1		1	79	656
56	56	3/16	3/16	3/8	3	1	1/16		1/16	1		6	66	669
56	56	3/16	3/16	3/8	2	1	1/16		1/16	1		1	67	663
56	56	3/16	3/16	3/8	1	1	1/16		1/16	1		3	81	657
56	56	1/4	1/4	3/8	3	1	1/16		1/16	1		4	64	670
56	56	1/4	1/4	3/8	2	1	1/16		1/16	1		1	67	664
56	56	1/4	1/4	3/8	1	1	1/16		1/16	1		1	79	658
56	56	5/16	5/16	3/8	3	1	1/16		1/16	1		2	62	671
56	56	5/16	5/16	3/8	2	1	1/16		1/16	1		1	67	665
56	56	5/16	5/16	3/8	1	1	1/16		1/16	1		-1	77	659
57	57	0	0	3/8	3	1	1/16		1/16	1		0	60	684
57	57	0	0	3/8	2	1	1/16		1/16	1		1	67	678
57	57	0	0	3/8	1	1	1/16		1/16	1		4	76	672
57	57	1/16	1/16	3/8	3	1	1/16		1/16	1		5	59	685
57	57	1/16	1/16	3/8	2	1	1/16		1/16	1		8	68	679
57	57	1/16	1/16	3/8	1	1	1/16		1/16	1		2	74	673
57	57	1/8	1/8	3/8	3	1	1/16		1/16	1		3	57	686
57	57	1/8	1/8	3/8	2	1	1/16		1/16	1		3	69	680
57	57	1/8	1/8	3/8	1	1	1/16		1/16	1		0	72	674
57	57	3/16	3/16	3/8	3	1	1/16		1/16	1		1	55	687
57	57	3/16	3/16	3/8	2	1	1/16		1/16	1		4	64	681
57	57	3/16	3/16	3/8	1	1	1/16		1/16	1		5	71	675
57	57	1/4	1/4	3/8	3	1	1/16		1/16	1		6	54	688
57	57	1/4	1/4	3/8	2	1	1/16		1/16	1		6	66	682
57	57	1/4	1/4	3/8	1	1	1/16		1/16	1		3	69	676
57	57	5/16	5/16	3/8	3	1	1/16		1/16	1		4	52	689
57	57	5/16	5/16	3/8	2	1	1/16		1/16	1		7	61	683
57	57	5/16	5/16	3/8	1	1	1/16		1/16	1		1	67	677
58	58	0	0	3/8	3	1	1/8		1/8	1		2	50	694
58	58	0	0	3/8	2	1	1/8		1/8	1		2	62	692
58	58	0	0	3/8	1	1	1/8		1/8	1		6	66	690
58	58	1/8	1/8	3/8	3	1	1/4		1/4	1		4	52	695
58	58	1/8	1/8	3/8	2	1	1/4		1/4	1		2	62	693
58	58	1/8	1/8	3/8	1	1	1/4		1/4	1		1	67	691
59	59	0	0	3/8	3	1	1/8		1/8	1		6	54	700
59	59	0	0	3/8	2	1	1/8		1/8	1		2	62	698
59	59	0	0	3/8	1	1	1/8		1/8	1		3	69	696
59	59	1/8	1/8	3/8	3	1	1/4		1/4	1		1	55	701
59	59	1/8	1/8	3/8	2	1	1/4		1/4	1		2	62	699
59	59	1/8	1/8	3/8	1	1	1/4		1/4	1		5	71	697
60	60	0	0	3/8	3	1	3/32		1/16	3/2		0	60	710
60	60	0	0	3/8	2	1	3/32		1/16	3/2		4	64	706
60	60	0	0	3/8	1	1	3/32		1/16	3/2		2	74	702
60	60	3/32	3/32	3/8	3	1	1/32		1/32	1		3	57	711
60	60	3/32	3/32	3/8	2	1	1/32		1/32	1		3	69	707
60	60	3/32	3/32	3/8	1	1	1/32		1/32	1		0	72	703
60	60	1/8	1/8	3/8	3	1	1/8		1/8	1		2	62	712
60	60	1/8	1/8	3/8	2	1	1/8		1/8	1		1	67	708
60	60	1/8	1/8	3/8	1	1	1/8		1/8	1		5	71	704
60	60	1/4	1/4	3/8	3	1	1/8		1/8	1		2	50	713
60	60	1/4	1/4	3/8	2	1	1/8		1/8	1		6	66	709
60	60	1/4	1/4	3/8	1	1	1/8		1/8	1		3	69	705
61	61	0	0	3/8	4	1	1/16		1/16	1		5	47	732
61	61	0	0	3/8	3	1	1/16		1/16	1		1	55	726
61	61	0	0	3/8	2	1	1/16		1/16	1		2	62	720
61	61	0	0	3/8	1	1	1/16		1/16	1		2	86	714
61	61	1/16	1/16	3/8	4	1	1/16		1/16	1		5	59	733
61	61	1/16	1/16	3/8	3	1	1/16		1/16	1		1	67	727
61	61	1/16	1/16	3/8	2	1	1/16		1/16	1		2	74	721
61	61	1/16	1/16	3/8	1	1	1/16		1/16	1		7	85	715
61	61	1/8	1/8	3/8	4	1	1/16		1/16	1		5	59	734
61	61	1/8	1/8	3/8	3	1	1/16		1/16	1		1	67	728
61	61	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74	722
61	61	1/8	1/8	3/8	1	1	1/16		1/16	1		2	86	716
61	61	3/16	3/16	3/8	4	1	1/16		1/16	1		5	59	735
61	61	3/16	3/16	3/8	3	1	1/16		1/16	1		1	67	729
61	61	3/16	3/16	3/8	2	1	1/16		1/16	1		2	74	723
61	61	3/16	3/16	3/8	1	1	1/16		1/16	1		4	88	717
61	61	1/4	1/4	3/8	4	1	1/16		1/16	1		5	59	736
61	61	1/4	1/4	3/8	3	1	1/16		1/16	1		1	67	730
61	61	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74	724
61	61	1/4	1/4	3/8	1	1	1/16		1/16	1		2	86	718
61	61	5/16	5/16	3/8	4	1	1/16		1/16	1		3	57	737
61	61	5/16	5/16	3/8	3	1	1/16		1/16	1		6	66	731
61	61	5/16	5/16	3/8	2	1	1/16		1/16	1		0	72	725
61	61	5/16	5/16	3/8	1	1	1/16		1/16	1		0	84	719
62	62	0	0	3/8	4	1	1/16		1/16	1		1	43	756
62	62	0	0	3/8	3	1	1/16		1/16	1		2	50	750
62	62	0	0	3/8	2	1	1/16		1/16	1		5	59	744
62	62	0	0	3/8	1	1	1/16		1/16	1		5	83	738
62	62	1/16	1/16	3/8	4	1	1/16		1/16	1		1	55	757
62	62	1/16	1/16	3/8	3	1	1/16		1/16	1		2	62	751
62	62	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71	745
62	62	1/16	1/16	3/8	1	1	1/16		1/16	1		10	82	739
62	62	1/8	1/8	3/8	4	1	1/16		1/16	1		1	55	758
62	62	1/8	1/8	3/8	3	1	1/16		1/16	1		2	62	752
62	62	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71	746
62	62	1/8	1/8	3/8	1	1	1/16		1/16	1		5	83	740
62	62	3/16	3/16	3/8	4	1	1/16		1/16	1		1	55	759
62	62	3/16	3/16	3/8	3	1	1/16		1/16	1		2	62	753
62	62	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71	747
62	62	3/16	3/16	3/8	1	1	1/16		1/16	1		0	84	741
62	62	1/4	1/4	3/8	4	1	1/16		1/16	1		1	55	760
62	62	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62	754
62	62	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	748
62	62	1/4	1/4	3/8	1	1	1/16		1/16	1		5	83	742
62	62	5/16	5/16	3/8	4	1	1/16		1/16	1		6	54	761
62	62	5/16	5/16	3/8	3	1	1/16		1/16	1		9	63	755
62	62	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69	749
62	62	5/16	5/16	3/8	1	1	1/16		1/16	1		3	81	743
63	63	0	0	3/8	4	1	1/16		1/16	1		4	52	780
63	63	0	0	3/8	3	1	1/16		1/16	1		4	64	774
63	63	0	0	3/8	2	1	1/16		1/16	1		1	67	768
63	63	0	0	3/8	1	1	1/16		1/16	1		1	79	762
63	63	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50	781
63	63	1/16	1/16	3/8	3	1	1/16		1/16	1		5	59	775
63	63	1/16	1/16	3/8	2	1	1/16		1/16	1		6	66	769
63	63	1/16	1/16	3/8	1	1	1/16		1/16	1		6	78	763
63	63	1/8	1/8	3/8	4	1	1/16		1/16	1		0	48	782
63	63	1/8	1/8	3/8	3	1	1/16		1/16	1		0	60	776
63	63	1/8	1/8	3/8	2	1	1/16		1/16	1		4	64	770
63	63	1/8	1/8	3/8	1	1	1/16		1/16	1		4	76	764
63	63	3/16	3/16	3/8	4	1	1/16		1/16	1		5	47	783
63	63	3/16	3/16	3/8	3	1	1/16		1/16	1		1	55	777
63	63	3/16	3/16	3/8	2	1	1/16		1/16	1		2	62	771
63	63	3/16	3/16	3/8	1	1	1/16		1/16	1		2	74	765
63	63	1/4	1/4	3/8	4	1	1/16		1/16	1		3	45	784
63	63	1/4	1/4	3/8	2	1	1/16		1/16	1		0	60	772
63	63	1/4	1/4	3/8	3	1	1/16		1/16	1		6	66	778
63	63	1/4	1/4	3/8	1	1	1/16		1/16	1		0	72	766
63	63	5/16	5/16	3/8	4	1	1/16		1/16	1		1	43	785
63	63	5/16	5/16	3/8	2	1	1/16		1/16	1		5	59	773
63	63	5/16	5/16	3/8	3	1	1/16		1/16	1		1	67	779
