mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
209	209	7/16	7/16	2/4	4	1	1/16		1/16	1		9	51	2723
210	210	0	0	2/4	4	1	1/8		1/8	1		4	52	2739
210	210	0	0	2/4	3	1	1/8		1/8	1	-1	6	66	2735
210	210	0	0	2/4	2	1	1/8		1/8	1	-1	3	81	2730
210	210	0	0	2/4	1	1	1/16		1/16	1	-1	5	83	2724
210	210	1/16	1/16	2/4	1	1	1/16		1/16	1		9	87	2725
210	210	1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	2740
210	210	1/8	1/8	2/4	3	1	1/16		1/16	1		4	64	2736
210	210	1/8	1/8	2/4	2	1	1/16		1/16	1		1	79	2731
210	210	1/8	1/8	2/4	1	1	1/16		1/16	1		4	88	2726
210	210	3/16	3/16	2/4	1	1	1/16		1/16	1		0	84	2727
210	210	7/32	7/32	2/4	2	1	1/32		1/32	1		5	71	2732
210	210	1/4	1/4	2/4	3	1	1/8		1/8	1		1	67	2737
210	210	1/4	1/4	2/4	1	1	1/8		1/8	1		5	83	2728
210	210	1/4	1/4	2/4	2	1	1/8		1/8	1		5	83	2733
210	210	5/16	5/16	2/4	4	1	1/16		1/16	1		5	47	2741
210	210	3/8	3/8	2/4	4	1	1/16		1/16	1		7	49	2742
210	210	3/8	3/8	2/4	3	1	1/8		1/8	1	1	6	66	2738
210	210	3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	81	2734
210	210	3/8	3/8	2/4	1	1	1/8		1/8	1	1	5	83	2729
210	210	7/16	7/16	2/4	4	1	1/16		1/16	1		9	51	2743
211	211	0	0	2/4	4	1	1/8		1/8	1		4	52	2755
211	211	0	0	2/4	3	1	1/8		1/8	1	-1	6	66	2752
211	211	0	0	2/4	2	1	1/8		1/8	1	-1	3	81	2749
211	211	0	0	2/4	1	1	1/16		1/16	1	-1	5	83	2744
211	211	1/16	1/16	2/4	1	1	1/16		1/16	1		4	88	2745
211	211	1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	2756
211	211	1/8	1/8	2/4	3	1	1/16		1/16	1		4	64	2753
211	211	1/8	1/8	2/4	2	1	1/16		1/16	1		1	79	2750
211	211	1/8	1/8	2/4	1	1	1/16		1/16	1		9	87	2746
211	211	3/16	3/16	2/4	1	1	1/16		1/16	1		4	88	2747
211	211	1/4	1/4	2/4	4	1	1/4		1/4	1		2	50	2757
211	211	1/4	1/4	2/4	3	1	1/4		1/4	1		5	59	2754
211	211	1/4	1/4	2/4	2	1	1/4		1/4	1		8	80	2751
211	211	1/4	1/4	2/4	1	1	1/4		1/4	1	1	-1	89	2748
212	212	0	0	2/4	4	1	1/16		1/16	1		0	48	2780
212	212	0	0	2/4	3	1	1/16		1/16	1		0	60	2774
212	212	0	0	2/4	2	1	1/16		1/16	1		3	81	2768
212	212	0	0	2/4	1	1	1/16		1/16	1	-1	-1	89	2758
212	212	1/16	1/16	2/4	4	1	1/16		1/16	1		3	45	2781
212	212	1/16	1/16	2/4	3	1	1/16		1/16	1		0	60	2775
212	212	1/16	1/16	2/4	2	1	1/16		1/16	1		0	72	2769
212	212	1/16	1/16	2/4	1	1	1/16		1/16	1		4	88	2759
212	212	1/8	1/8	2/4	4	1	1/16		1/16	1		5	47	2782
212	212	1/8	1/8	2/4	3	1	1/16		1/16	1		2	62	2776
212	212	1/8	1/8	2/4	2	1	1/16		1/16	1		2	74	2770
212	212	1/8	1/8	2/4	1	1	1/32		1/32	1		2	86	2760
212	212	5/32	5/32	2/4	1	1	1/32		1/32	1		0	84	2761
212	212	3/16	3/16	2/4	4	1	1/16		1/16	1		0	48	2783
212	212	3/16	3/16	2/4	3	1	1/16		1/16	1		4	64	2777
212	212	3/16	3/16	2/4	2	1	1/16		1/16	1		4	76	2771
212	212	3/16	3/16	2/4	1	1	1/32		1/32	1		5	83	2762
212	212	7/32	7/32	2/4	1	1	1/32		1/32	1		3	81	2763
212	212	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50	2784
212	212	1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	2778
212	212	1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	2772
212	212	1/4	1/4	2/4	1	1	1/8		1/8	1		1	79	2764
212	212	3/8	3/8	2/4	1	1	0	grace8after	1/8	1		6	78	2765
212	212	3/8	3/8	2/4	1	1	0	grace8after	1/8	1		4	76	2766
212	212	3/8	3/8	2/4	4	1	1/8		1/8	1		2	38	2785
212	212	3/8	3/8	2/4	3	1	1/8		1/8	1		2	50	2779
212	212	3/8	3/8	2/4	2	1	1/8		1/8	1		0	72	2773
212	212	3/8	3/8	2/4	1	1	1/8		1/8	1		6	78	2767
213	213	0	0	2/4	4	1	1/4		1/4	1		1	43	2802
213	213	0	0	2/4	3	1	1/8		1/8	1		1	55	2800
213	213	0	0	2/4	2	1	1/16		1/16	1		5	71	2793
213	213	0	0	2/4	1	1	1/8		1/8	1		1	79	2786
213	213	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	2794
213	213	1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	2795
213	213	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	2796
213	213	1/4	1/4	2/4	3	1	1/8		1/8	1		0	60	2801
213	213	1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	2787
213	213	7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	2788
213	213	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	2797
213	213	1/3	1/3	2/4	1	1	1/24		1/16	2/3		0	72	2789
213	213	3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	2798
213	213	3/8	3/8	2/4	1	1	1/24		1/16	2/3		2	74	2790
213	213	5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	2791
213	213	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	2799
213	213	11/24	11/24	2/4	1	1	1/24		1/16	2/3		6	78	2792
214	214	0	0	2/4	3	1	1/8		1/8	1		5	59	2815
214	214	0	0	2/4	1	1	3/32		1/16	3/2		1	79	2803
214	214	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	2809
214	214	3/32	3/32	2/4	1	1	1/32		1/32	1		2	74	2804
214	214	1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	2810
214	214	1/8	1/8	2/4	1	1	1/8		1/8	1		5	83	2805
214	214	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	2811
214	214	1/4	1/4	2/4	3	1	1/8		1/8	1		6	54	2816
214	214	1/4	1/4	2/4	1	1	3/32		1/16	3/2		3	81	2806
214	214	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	2812
214	214	11/32	11/32	2/4	1	1	1/32		1/32	1		2	74	2807
214	214	3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	2813
214	214	3/8	3/8	2/4	1	1	1/8		1/8	1		0	84	2808
214	214	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	2814
215	215	0	0	2/4	3	1	1/8		1/8	1		1	55	2829
215	215	0	0	2/4	1	1	3/32		1/16	3/2		5	83	2817
215	215	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	2820
215	215	3/32	3/32	2/4	1	1	1/32		1/32	1		2	74	2818
215	215	1/8	1/8	2/4	2	1	1/16		1/16	1		5	71	2821
215	215	1/8	1/8	2/4	1	1	1/8		1/8	1		2	86	2819
215	215	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	2822
215	215	1/4	1/4	2/4	4	1	1/8		1/8	1		0	48	2833
215	215	1/4	1/4	2/4	2	1	1/24		1/16	2/3		3	57	2823
215	215	7/24	7/24	2/4	2	1	1/24		1/16	2/3		5	59	2824
215	215	5/16	5/16	2/4	3	1	1/16		1/16	1		2	50	2830
215	215	1/3	1/3	2/4	2	1	1/24		1/16	2/3		0	60	2825
215	215	3/8	3/8	2/4	3	1	1/16		1/16	1		6	54	2831
215	215	3/8	3/8	2/4	2	1	1/24		1/16	2/3		2	62	2826
215	215	5/12	5/12	2/4	2	1	1/24		1/16	2/3		4	64	2827
215	215	7/16	7/16	2/4	3	1	1/16		1/16	1		2	50	2832
215	215	11/24	11/24	2/4	2	1	1/24		1/16	2/3		6	66	2828
216	216	0	0	2/4	4	1	1/8		1/8	1		5	47	2848
216	216	0	0	2/4	2	1	1/16		1/16	1		1	67	2834
216	216	1/16	1/16	2/4	3	1	1/16		1/16	1		2	50	2842
216	216	1/16	1/16	2/4	2	1	1/16		1/16	1		1	67	2835
216	216	1/8	1/8	2/4	3	1	1/16		1/16	1		1	55	2843
216	216	1/8	1/8	2/4	2	1	1/16		1/16	1		2	62	2836
216	216	3/16	3/16	2/4	3	1	1/16		1/16	1		2	50	2844
216	216	3/16	3/16	2/4	2	1	1/16		1/16	1		5	71	2837
216	216	1/4	1/4	2/4	4	1	1/8		1/8	1		6	42	2849
216	216	1/4	1/4	2/4	2	1	1/16		1/16	1		3	69	2838
216	216	5/16	5/16	2/4	3	1	1/16		1/16	1		2	50	2845
216	216	5/16	5/16	2/4	2	1	1/16		1/16	1		3	69	2839
216	216	3/8	3/8	2/4	3	1	1/16		1/16	1		3	57	2846
216	216	3/8	3/8	2/4	2	1	1/16		1/16	1		2	62	2840
216	216	7/16	7/16	2/4	3	1	1/16		1/16	1		2	50	2847
216	216	7/16	7/16	2/4	2	1	1/16		1/16	1		0	72	2841
217	217	0	0	2/4	4	1	1/8		1/8	1		1	43	2871
217	217	0	0	2/4	2	1	1/16		1/16	1		5	71	2856
217	217	1/16	1/16	2/4	3	1	1/16		1/16	1		2	50	2864
217	217	1/16	1/16	2/4	2	1	1/16		1/16	1		5	71	2857
217	217	1/8	1/8	2/4	3	1	1/16		1/16	1		5	59	2865
217	217	1/8	1/8	2/4	2	1	1/16		1/16	1		2	62	2858
217	217	3/16	3/16	2/4	3	1	1/16		1/16	1		2	50	2866
217	217	3/16	3/16	2/4	2	1	1/16		1/16	1		2	74	2859
217	217	1/4	1/4	2/4	4	1	1/8		1/8	1		0	60	2872
217	217	1/4	1/4	2/4	3	1	1/16		1/16	1		6	66	2867
217	217	1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	2850
217	217	1/4	1/4	2/4	2	1	1/16		1/16	1		3	69	2860
217	217	7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	2851
217	217	5/16	5/16	2/4	3	1	1/16		1/16	1		2	62	2868
217	217	5/16	5/16	2/4	2	1	1/16		1/16	1		2	74	2861
217	217	1/3	1/3	2/4	1	1	1/24		1/16	2/3		0	72	2852
217	217	3/8	3/8	2/4	3	1	1/16		1/16	1		6	66	2869
217	217	3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	2862
217	217	3/8	3/8	2/4	1	1	1/24		1/16	2/3		2	74	2853
217	217	5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	2854
217	217	7/16	7/16	2/4	3	1	1/16		1/16	1		2	62	2870
217	217	7/16	7/16	2/4	2	1	1/16		1/16	1		2	74	2863
217	217	11/24	11/24	2/4	1	1	1/24		1/16	2/3		6	78	2855
218	218	0	0	2/4	4	1	1/8		1/8	1		5	59	2897
218	218	0	0	2/4	3	1	1/16		1/16	1		1	67	2889
218	218	0	0	2/4	2	1	1/16		1/16	1		5	71	2881
218	218	0	0	2/4	1	1	1/16		1/16	1		1	79	2873
218	218	1/16	1/16	2/4	3	1	1/16		1/16	1		2	62	2890
218	218	1/16	1/16	2/4	2	1	1/16		1/16	1		2	74	2882
218	218	1/16	1/16	2/4	1	1	1/16		1/16	1		1	79	2874
218	218	1/8	1/8	2/4	3	1	1/16		1/16	1		1	67	2891
218	218	1/8	1/8	2/4	2	1	1/16		1/16	1		5	71	2883
218	218	1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	2875
218	218	3/16	3/16	2/4	3	1	1/16		1/16	1		2	62	2892
218	218	3/16	3/16	2/4	2	1	1/16		1/16	1		2	74	2884
218	218	3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	2876
218	218	1/4	1/4	2/4	4	1	1/8		1/8	1		6	54	2898
218	218	1/4	1/4	2/4	3	1	1/16		1/16	1		3	69	2893
218	218	1/4	1/4	2/4	2	1	1/16		1/16	1		0	72	2885
218	218	1/4	1/4	2/4	1	1	1/16		1/16	1		3	81	2877
218	218	5/16	5/16	2/4	3	1	1/16		1/16	1		2	62	2894
218	218	5/16	5/16	2/4	2	1	1/16		1/16	1		2	74	2886
218	218	5/16	5/16	2/4	1	1	1/16		1/16	1		3	81	2878
218	218	3/8	3/8	2/4	3	1	1/16		1/16	1		3	69	2895
218	218	3/8	3/8	2/4	2	1	1/16		1/16	1		0	72	2887
218	218	3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	2879
218	218	7/16	7/16	2/4	3	1	1/16		1/16	1		2	62	2896
218	218	7/16	7/16	2/4	2	1	1/16		1/16	1		2	74	2888
218	218	7/16	7/16	2/4	1	1	1/16		1/16	1		0	84	2880
219	219	0	0	2/4	4	1	1/8		1/8	1		1	55	2925
219	219	0	0	2/4	3	1	1/16		1/16	1		1	67	2917
219	219	0	0	2/4	2	1	1/16		1/16	1		5	71	2909
219	219	0	0	2/4	1	1	1/16		1/16	1		5	83	2899
219	219	1/16	1/16	2/4	3	1	1/16		1/16	1		2	62	2918
219	219	1/16	1/16	2/4	2	1	1/16		1/16	1		2	74	2910
219	219	1/16	1/16	2/4	1	1	1/16		1/16	1		5	83	2900
219	219	1/8	1/8	2/4	3	1	1/16		1/16	1		1	67	2919
219	219	1/8	1/8	2/4	2	1	1/16		1/16	1		5	71	2911
219	219	1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	2901
219	219	3/16	3/16	2/4	3	1	1/16		1/16	1		2	62	2920
219	219	3/16	3/16	2/4	2	1	1/16		1/16	1		4	76	2912
219	219	3/16	3/16	2/4	1	1	1/16		1/16	1		2	86	2902
219	219	1/4	1/4	2/4	4	1	1/8		1/8	1		0	60	2926
219	219	1/4	1/4	2/4	3	1	1/16		1/16	1		6	66	2921
219	219	1/4	1/4	2/4	2	1	1/16		1/16	1		3	69	2913
219	219	1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	81	2903
219	219	7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	83	2904
219	219	5/16	5/16	2/4	3	1	1/16		1/16	1		2	62	2922
219	219	5/16	5/16	2/4	2	1	1/16		1/16	1		4	76	2914
219	219	1/3	1/3	2/4	1	1	1/24		1/16	2/3		0	84	2905
219	219	3/8	3/8	2/4	3	1	1/16		1/16	1		6	66	2923
219	219	3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	2915
219	219	3/8	3/8	2/4	1	1	1/24		1/16	2/3		2	86	2906
219	219	5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	88	2907
219	219	7/16	7/16	2/4	3	1	1/16		1/16	1		2	62	2924
219	219	7/16	7/16	2/4	2	1	1/16		1/16	1		2	74	2916
219	219	11/24	11/24	2/4	1	1	1/24		1/16	2/3		6	90	2908
220	220	0	0	2/4	4	1	1/4		1/4	1		5	59	2944
220	220	0	0	2/4	3	1	1/8		1/8	1		1	67	2943
220	220	0	0	2/4	2	1	1/8		1/8	1		5	71	2939
220	220	0	0	2/4	1	1	1/24		1/16	2/3		1	91	2927
220	220	1/24	1/24	2/4	1	1	1/24		1/16	2/3		6	90	2928
220	220	1/12	1/12	2/4	1	1	1/24		1/16	2/3		1	91	2929
220	220	1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	2940
220	220	1/8	1/8	2/4	1	1	1/24		1/16	2/3		9	87	2930
220	220	1/6	1/6	2/4	1	1	1/24		1/16	2/3		4	88	2931
220	220	5/24	5/24	2/4	1	1	1/24		1/16	2/3		9	87	2932
220	220	1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	2941
220	220	1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	88	2933
220	220	7/24	7/24	2/4	1	1	1/24		1/16	2/3		6	90	2934
220	220	1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	88	2935
220	220	3/8	3/8	2/4	2	1	1/8		1/8	1		8	68	2942
220	220	3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	83	2936
220	220	5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	84	2937
220	220	11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	83	2938
221	221	0	0	2/4	2	1	1/8		1/8	1		3	69	2957
221	221	0	0	2/4	1	1	1/24		1/16	2/3		0	84	2945
221	221	1/24	1/24	2/4	1	1	1/24		1/16	2/3		2	86	2946
221	221	1/12	1/12	2/4	1	1	1/24		1/16	2/3		0	84	2947
221	221	1/8	1/8	2/4	2	1	1/8		1/8	1		11	65	2958
221	221	1/8	1/8	2/4	1	1	1/24		1/16	2/3		8	80	2948
221	221	1/6	1/6	2/4	1	1	1/24		1/16	2/3		3	81	2949
221	221	5/24	5/24	2/4	1	1	1/24		1/16	2/3		8	80	2950
221	221	1/4	1/4	2/4	2	1	1/8		1/8	1		6	66	2959
221	221	1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	81	2951
221	221	7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	83	2952
221	221	1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	81	2953
221	221	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	2960
221	221	3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	79	2954
221	221	5/12	5/12	2/4	1	1	1/24		1/16	2/3		3	81	2955
221	221	11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	79	2956
222	222	0	0	2/4	2	1	1/8		1/8	1		2	62	2973
222	222	0	0	2/4	1	1	1/24		1/16	2/3		6	78	2961
222	222	1/24	1/24	2/4	1	1	1/24		1/16	2/3		1	79	2962
222	222	1/12	1/12	2/4	1	1	1/24		1/16	2/3		6	78	2963
222	222	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50	2980
222	222	1/8	1/8	2/4	3	1	1/8		1/8	1		6	54	2977
222	222	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60	2974
222	222	1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	76	2964
222	222	1/6	1/6	2/4	1	1	1/24		1/16	2/3		6	78	2965
222	222	5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	76	2966
222	222	1/4	1/4	2/4	4	1	1/8		1/8	1		4	52	2981
222	222	1/4	1/4	2/4	3	1	1/8		1/8	1		1	55	2978
222	222	1/4	1/4	2/4	2	1	1/8		1/8	1		5	59	2975
222	222	1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	74	2967
222	222	7/24	7/24	2/4	1	1	1/24		1/16	2/3		4	76	2968
222	222	1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	74	2969
222	222	3/8	3/8	2/4	4	1	1/8		1/8	1		6	54	2982
222	222	3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	2976
222	222	3/8	3/8	2/4	3	1	1/8		1/8	1		3	57	2979
222	222	3/8	3/8	2/4	1	1	1/24		1/16	2/3		0	72	2970
222	222	5/12	5/12	2/4	1	1	1/24		1/16	2/3		2	74	2971
222	222	11/24	11/24	2/4	1	1	1/24		1/16	2/3		0	72	2972
223	223	0	0	2/4	2	1	1/8		1/8	1		1	55	2991
223	223	0	0	2/4	4	1	1/8		1/8	1		1	55	2997
223	223	0	0	2/4	3	1	1/8		1/8	1		5	59	2994
223	223	0	0	2/4	1	1	1/16		1/16	1		5	71	2983
223	223	1/16	1/16	2/4	1	1	1/16		1/16	1		5	83	2984
223	223	1/8	1/8	2/4	4	1	1/8		1/8	1		-1	53	2998
223	223	1/8	1/8	2/4	3	1	1/4		1/4	1		1	55	2995
223	223	1/8	1/8	2/4	2	1	1/4		1/4	1		1	67	2992
223	223	1/8	1/8	2/4	1	1	1/16		1/16	1		5	71	2985
223	223	3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	2986
223	223	1/4	1/4	2/4	4	1	1/8		1/8	1		4	52	2999
223	223	1/4	1/4	2/4	1	1	1/16		1/16	1		0	72	2987
223	223	5/16	5/16	2/4	1	1	1/16		1/16	1		0	84	2988
223	223	3/8	3/8	2/4	4	1	1/8		1/8	1		5	47	3000
223	223	3/8	3/8	2/4	3	1	1/8		1/8	1		-1	65	2996
223	223	3/8	3/8	2/4	2	1	1/8		1/8	1	1	1	67	2993
223	223	3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	2989
223	223	7/16	7/16	2/4	1	1	1/16		1/16	1		2	86	2990
224	224	0	0	2/4	4	1	1/8		1/8	1		0	48	3016
224	224	0	0	2/4	3	1	1/8		1/8	1		4	64	3012
224	224	0	0	2/4	2	1	1/8		1/8	1	-1	1	67	3009
224	224	0	0	2/4	1	1	1/16		1/16	1		4	76	3001
224	224	1/16	1/16	2/4	1	1	1/16		1/16	1		4	88	3002
224	224	1/8	1/8	2/4	4	1	1/8		1/8	1		3	45	3017
224	224	1/8	1/8	2/4	3	1	1/8		1/8	1		0	60	3013
224	224	1/8	1/8	2/4	2	1	1/4		1/4	1		2	74	3010
224	224	1/8	1/8	2/4	1	1	1/16		1/16	1		6	78	3003
224	224	3/16	3/16	2/4	1	1	1/16		1/16	1		6	90	3004
224	224	1/4	1/4	2/4	4	1	1/8		1/8	1		5	47	3018
224	224	1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	3014
224	224	1/4	1/4	2/4	1	1	1/16		1/16	1		1	79	3005
224	224	5/16	5/16	2/4	1	1	1/16		1/16	1		1	91	3006
224	224	3/8	3/8	2/4	4	1	1/8		1/8	1		6	42	3019
224	224	3/8	3/8	2/4	3	1	1/8		1/8	1	1	2	62	3015
224	224	3/8	3/8	2/4	2	1	1/8		1/8	1	1	2	74	3011
224	224	3/8	3/8	2/4	1	1	1/16		1/16	1		3	81	3007
224	224	7/16	7/16	2/4	1	1	1/16		1/16	1		3	93	3008
225	225	0	0	2/4	4	1	1/8		1/8	1		1	43	3032
225	225	0	0	2/4	3	1	1/8		1/8	1	-1	2	62	3029
225	225	0	0	2/4	2	1	1/8		1/8	1	-1	2	74	3026
225	225	0	0	2/4	1	1	1/16		1/16	1		5	83	3020
225	225	1/16	1/16	2/4	1	1	1/8		1/8	1		5	95	3021
225	225	1/8	1/8	2/4	4	1	1/8		1/8	1		9	39	3033
225	225	1/8	1/8	2/4	3	1	1/4		1/4	1		1	55	3030
225	225	1/8	1/8	2/4	2	1	1/4		1/4	1		5	71	3027
225	225	3/16	3/16	2/4	1	1	1/16		1/16	1	1	5	95	3022
225	225	1/4	1/4	2/4	4	1	1/8		1/8	1		4	40	3034
225	225	1/4	1/4	2/4	1	1	1/16		1/16	1	-1	5	95	3023
225	225	5/16	5/16	2/4	1	1	1/8		1/8	1		5	95	3024
225	225	3/8	3/8	2/4	4	1	1/8		1/8	1		7	37	3035
225	225	3/8	3/8	2/4	3	1	1/8		1/8	1	1	1	55	3031
225	225	3/8	3/8	2/4	2	1	1/8		1/8	1	1	5	71	3028
225	225	7/16	7/16	2/4	1	1	1/16		1/16	1	1	5	95	3025
226	226	0	0	2/4	4	1	1/8		1/8	1		2	38	3048
226	226	0	0	2/4	3	1	1/8		1/8	1	-1	1	55	3045
226	226	0	0	2/4	2	1	1/8		1/8	1	-1	5	71	3042
226	226	0	0	2/4	1	1	1/16		1/16	1	-1	5	95	3036
226	226	1/16	1/16	2/4	1	1	1/8		1/8	1		5	95	3037
226	226	1/8	1/8	2/4	4	1	1/8		1/8	1		9	39	3049
226	226	1/8	1/8	2/4	3	1	1/4		1/4	1		1	55	3046
226	226	1/8	1/8	2/4	2	1	1/4		1/4	1		5	71	3043
226	226	3/16	3/16	2/4	1	1	1/16		1/16	1	1	5	95	3038
226	226	1/4	1/4	2/4	4	1	1/8		1/8	1		4	40	3050
226	226	1/4	1/4	2/4	1	1	1/16		1/16	1	-1	5	95	3039
226	226	5/16	5/16	2/4	1	1	1/8		1/8	1		5	95	3040
226	226	3/8	3/8	2/4	4	1	1/8		1/8	1		7	37	3051
226	226	3/8	3/8	2/4	3	1	1/8		1/8	1	1	1	55	3047
226	226	3/8	3/8	2/4	2	1	1/8		1/8	1	1	5	71	3044
226	226	7/16	7/16	2/4	1	1	1/16		1/16	1	1	5	95	3041
227	227	0	0	2/4	4	1	1/2		1/2	1	1	2	38	3070
227	227	0	0	2/4	3	1	1/8		1/8	1	-1	1	55	3066
227	227	0	0	2/4	2	1	1/8		1/8	1	-1	5	71	3062
227	227	0	0	2/4	1	1	1/8		1/8	1	-1	5	95	3052
227	227	1/8	1/8	2/4	3	1	1/8		1/8	1		1	67	3067
227	227	1/8	1/8	2/4	2	1	1/8		1/8	1		1	79	3063
227	227	1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	83	3053
227	227	1/6	1/6	2/4	1	1	1/24		1/16	2/3		1	79	3054
227	227	5/24	5/24	2/4	1	1	1/24		1/16	2/3		5	83	3055
227	227	1/4	1/4	2/4	3	1	1/8		1/8	1		6	66	3068
227	227	1/4	1/4	2/4	2	1	1/8		1/8	1		6	78	3064
227	227	1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	84	3056
227	227	7/24	7/24	2/4	1	1	1/24		1/16	2/3		3	81	3057
227	227	1/3	1/3	2/4	1	1	1/24		1/16	2/3		0	84	3058
227	227	3/8	3/8	2/4	3	1	1/8		1/8	1		4	64	3069
227	227	3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	3065
227	227	3/8	3/8	2/4	1	1	1/24		1/16	2/3		7	85	3059
227	227	5/12	5/12	2/4	1	1	1/24		1/16	2/3		10	82	3060
227	227	11/24	11/24	2/4	1	1	1/24		1/16	2/3		7	85	3061
228	228	0	0	2/4	4	1	1/8		1/8	1	-1	2	38	3091
228	228	0	0	2/4	3	1	1/8		1/8	1		2	62	3087
228	228	0	0	2/4	2	1	1/8		1/8	1		2	74	3083
228	228	0	0	2/4	1	1	1/24		1/16	2/3		2	86	3071
228	228	1/24	1/24	2/4	1	1	1/24		1/16	2/3		5	83	3072
228	228	1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	86	3073
228	228	1/8	1/8	2/4	4	1	1/8		1/8	1		1	43	3092
228	228	1/8	1/8	2/4	3	1	1/8		1/8	1		1	55	3088
228	228	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67	3084
228	228	1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	83	3074
228	228	1/6	1/6	2/4	1	1	1/24		1/16	2/3		1	79	3075
228	228	5/24	5/24	2/4	1	1	1/24		1/16	2/3		5	83	3076
228	228	1/4	1/4	2/4	4	1	1/8		1/8	1		6	42	3093
228	228	1/4	1/4	2/4	3	1	1/8		1/8	1		6	54	3089
228	228	1/4	1/4	2/4	2	1	1/8		1/8	1		6	66	3085
228	228	1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	84	3077
228	228	7/24	7/24	2/4	1	1	1/24		1/16	2/3		3	81	3078
228	228	1/3	1/3	2/4	1	1	1/24		1/16	2/3		0	84	3079
228	228	3/8	3/8	2/4	4	1	1/8		1/8	1		4	40	3094
228	228	3/8	3/8	2/4	3	1	1/8		1/8	1		4	52	3090
228	228	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	3086
228	228	3/8	3/8	2/4	1	1	1/24		1/16	2/3		7	85	3080
228	228	5/12	5/12	2/4	1	1	1/24		1/16	2/3		10	82	3081
228	228	11/24	11/24	2/4	1	1	1/24		1/16	2/3		7	85	3082
229	229	0	0	2/4	4	1	1/8		1/8	1		2	38	3101
229	229	0	0	2/4	3	1	1/8		1/8	1		2	50	3100
229	229	0	0	2/4	2	1	1/8		1/8	1		2	62	3099
229	229	0	0	2/4	1	1	1/24		1/16	2/3		2	86	3095
