1.979020833,1.1
3.006666667,1.2
3.920000000,1.3
4.920520833,1.4
5.969479167,2.1
6.979812500,2.2
8.007333333,2.3
9.114333333,2.4
10.135666667,3.1
11.101479167,3.2
12.054187500,3.3
13.015979167,3.4
14.037062500,4.1
14.992687500,4.2
16.021729167,4.3
16.994583333,4.4
18.084729167,5.1
19.301833333,5.2
20.353333333,5.3
21.340000000,5.4
22.359145833,6.1
23.318291667,6.2
24.381250000,6.3
25.397958333,6.4
26.373333333,7.1
27.426666667,7.2
28.533333333,7.3
29.547375000,7.4
30.483583333,8.1
31.447979167,8.2
32.409395833,8.3
33.421916667,8.4
34.405416667,9.1
35.426666667,9.2
36.373333333,9.3
37.353333333,9.4
38.394791667,10.1
39.373333333,10.2
40.377083333,10.3
41.314916667,10.4
42.213333333,11.1
43.326520833,11.2
44.363833333,11.3
45.330083333,11.4
46.302520833,12.1
47.238250000,12.2
48.178854167,12.3
49.086666667,12.4
50.086666667,13.1
51.089375000,13.2
52.109208333,13.3
53.058145833,13.4
54.004812500,14.1
54.947812500,14.2
55.949333333,14.3
56.900500000,14.4
57.873875000,15.1
58.814270833,15.2
59.833333333,15.3
60.780000000,15.4
61.773708333,16.1
62.750479167,16.2
63.723562500,16.3
64.646250000,16.4
65.669770833,17.1
66.647020833,17.2
67.590375000,17.3
68.540000000,17.4
69.509208333,18.1
70.474708333,18.2
71.501958333,18.3
72.440000000,18.4
73.430687500,19.1
74.340000000,19.2
75.260000000,19.3
76.251000000,19.4
77.152250000,20.1
78.100083333,20.2
79.146104167,20.3
80.040000000,20.4
80.960000000,21.1
81.914437500,21.2
82.870770833,21.3
83.848291667,21.4
84.736895833,22.1
85.659625000,22.2
86.628875000,22.3
87.578833333,22.4
88.534708333,23.1
89.539541667,23.2
90.601062500,23.3
91.695479167,23.4
92.647708333,24.1
93.628770833,24.2
94.631729167,24.3
95.665520833,24.4
96.676291667,25.1
97.880000000,25.2
98.753333333,25.3
99.740833333,25.4
100.720166667,26.1
101.691166667,26.2
102.668354167,26.3
103.651645833,26.4
104.638937500,27.1
105.597291667,27.2
106.552687500,27.3
107.485291667,27.4
108.445437500,28.1
109.379250000,28.2
110.306666667,28.3
111.238854167,28.4
112.181625000,29.1
113.081437500,29.2
114.010833333,29.3
115.119854167,29.4
116.053333333,30.1
117.070250000,30.2
118.014833333,30.3
118.946458333,30.4
119.930729167,31.1
120.818708333,31.2
121.801708333,31.3
122.723875000,31.4
123.680520833,32.1
124.607291667,32.2
125.599875000,32.3
126.493520833,32.4
127.448125000,33.1
128.446062500,33.2
129.413104167,33.3
130.390208333,33.4
131.500979167,34.1
132.446666667,34.2
133.380000000,34.3
134.346666667,34.4
135.273333333,35.1
136.234916667,35.2
137.154312500,35.3
138.122666667,35.4
139.098979167,36.1
140.042916667,36.2
