4.957354167,1.1
6.199916667,1.2
7.531416667,1.3
8.885791667,1.4
10.211104167,2.1
11.579083333,2.2
12.907104167,2.3
14.389562500,2.4
15.801250000,3.1
17.066666667,3.2
18.309791667,3.3
19.609229167,3.4
21.033291667,4.1
22.434187500,4.2
23.710604167,4.3
25.047750000,4.4
26.337354167,5.1
27.633520833,5.2
29.020083333,5.3
30.366666667,5.4
31.580000000,6.1
32.875312500,6.2
34.056937500,6.3
35.344479167,6.4
36.542937500,7.1
37.787979167,7.2
38.996291667,7.3
40.235062500,7.4
41.504833333,8.1
42.682416667,8.2
43.889708333,8.3
45.070729167,8.4
46.232333333,9.1
47.424083333,9.2
48.634708333,9.3
49.780666667,9.4
50.993250000,10.1
52.177583333,10.2
53.398166667,10.3
54.913333333,10.4
56.247604167,11.1
57.514729167,11.2
58.814291667,11.3
60.093250000,11.4
61.349437500,12.1
62.524520833,12.2
63.744083333,12.3
65.037354167,12.4
66.275666667,13.1
67.520395833,13.2
68.724458333,13.3
69.890770833,13.4
71.177395833,14.1
72.391125000,14.2
73.665354167,14.3
75.048708333,14.4
76.371729167,15.1
77.633041667,15.2
78.917437500,15.3
80.297833333,15.4
81.562520833,16.1
82.844041667,16.2
84.129020833,16.3
85.598083333,16.4
86.831020833,17.1
88.104416667,17.2
89.338312500,17.3
90.689687500,17.4
92.029208333,18.1
93.261645833,18.2
94.600354167,18.3
95.877020833,18.4
97.066395833,19.1
98.282875000,19.2
99.460916667,19.3
100.658375000,19.4
101.881770833,20.1
103.168854167,21.1
104.194937500,21.2
105.231437500,21.3
106.690833333,21.4
107.890604167,22.1
109.194916667,23.2
110.947958333,23.3
112.323229167,23.4
113.555062500,24.1
114.826666667,24.2
116.213333333,24.3
117.758666667,24.4
119.020000000,25.1
120.366916667,25.2
121.957916667,25.3
123.340666667,25.4
124.607166667,26.1
125.853333333,26.2
127.380000000,26.3
128.764250000,26.4
130.139145833,27.1
131.430520833,27.2
132.763500000,27.3
133.997895833,27.4
135.255208333,28.1
136.489000000,28.2
137.659250000,28.3
138.811562500,28.4
140.018458333,29.1
141.199562500,29.2
142.391125000,29.3
143.781958333,29.4
144.900687500,30.1
146.101166667,30.2
147.177645833,30.3
148.483208333,30.4
149.909104167,31.1
151.252291667,31.2
152.595062500,31.3
153.842854167,31.4
155.106479167,32.1
156.480937500,32.2
157.787479167,32.3
159.138125000,32.4
160.590104167,33.1
161.985187500,33.2
163.317333333,33.3
164.582708333,33.4
165.909375000,34.1
167.312166667,34.2
168.652375000,34.3
170.019458333,34.4
171.294687500,35.1
172.591562500,35.2
173.932625000,35.3
175.245333333,35.4
176.655562500,36.1
177.921416667,36.2
179.223770833,36.3
180.469729167,36.4
181.771729167,37.1
182.976166667,37.2
184.128708333,37.3
185.394666667,37.4
186.665104167,38.1
187.873937500,38.2
189.087958333,38.3
190.259541667,38.4
191.447562500,39.1
192.638541667,39.2
193.849270833,39.3
195.061625000,39.4
196.208000000,40.1
197.425062500,40.2
198.593416667,40.3
199.768875000,40.4
201.053354167,41.1
202.570583333,41.2
203.895895833,41.3
205.217187500,41.4
206.425687500,42.1
207.652833333,42.2
208.907395833,42.3
210.180541667,42.4
211.374895833,43.1
212.689500000,43.2
213.888104167,43.3
215.078645833,43.4
216.262854167,44.1
217.429020833,44.2
218.683083333,44.3
219.942062500,44.4
221.346729167,45.1
222.950354167,45.2
224.129333333,45.3
225.393895833,45.4
226.821291667,46.1
228.002500000,46.2
229.227937500,46.3
230.472770833,46.4
231.878770833,47.1
233.156583333,47.2
234.409708333,47.3
235.651000000,47.4
237.029479167,48.1
238.176062500,48.2
239.461208333,48.3
240.734645833,48.4
242.048187500,49.1
243.199479167,49.2
244.384708333,49.3
245.587604167,49.4
246.765437500,50.1
247.993666667,50.2
249.247416667,50.3
