239.666625000,50.1
240.830125000,50.2
242.022916667,50.3
243.240604167,50.4
244.449291667,51.1
245.735875000,51.2
247.011583333,51.3
248.262083333,51.4
249.485208333,52.1
250.733312500,52.2
251.997479167,52.3
253.188354167,52.4
254.482500000,53.1
255.715916667,53.2
257.004145833,53.3
258.507291667,53.4
259.933375000,54.1
261.273312500,54.2
262.484875000,54.3
263.840708333,54.4
265.172000000,55.1
266.402916667,55.2
267.637750000,55.3
269.024166667,55.4
270.394083333,56.1
271.717583333,56.2
273.025750000,56.3
274.328916667,56.4
275.607479167,57.1
276.850729167,57.2
278.057708333,57.3
279.242333333,57.4
280.417062500,58.1
281.555395833,58.2
282.688520833,58.3
283.822708333,58.4
284.950250000,59.1
286.084333333,59.2
287.209604167,59.3
288.393708333,59.4
289.494791667,60.1
290.636541667,60.2
291.779875000,60.3
292.848000000,60.4
294.034854167,61.1
295.171270833,61.2
296.329041667,61.3
297.481041667,61.4
298.554000000,62.1
299.725416667,62.2
300.875291667,62.3
301.989854167,62.4
303.152000000,63.1
304.433562500,63.2
305.581166667,63.3
306.732645833,63.4
307.881333333,64.1
309.065708333,64.2
310.223187500,64.3
311.410958333,64.4
312.550291667,65.1
313.736270833,65.2
314.873916667,65.3
316.072208333,65.4
317.245291667,66.1
318.733708333,66.2
320.111250000,66.3
321.344041667,66.4
322.530520833,67.1
323.823750000,67.2
325.098770833,67.3
326.337458333,67.4
327.488000000,68.1
328.855916667,68.2
330.224000000,68.3
331.936000000,68.4
333.255958333,69.1
334.385479167,69.2
335.537333333,69.3
336.674375000,69.4
337.880041667,70.1
339.068291667,70.2
340.208812500,70.3
341.387229167,70.4
342.487270833,71.1
343.665333333,71.2
344.736000000,71.3
345.951187500,71.4
347.117562500,72.1
348.220583333,72.2
349.307979167,72.3
350.578604167,72.4
351.811312500,73.1
353.003937500,73.2
354.177645833,73.3
355.333666667,73.4
356.460166667,74.1
357.729520833,74.2
359.138937500,74.3
360.354020833,74.4
361.561041667,75.1
362.750770833,75.2
363.888104167,75.3
365.004937500,75.4
366.165479167,76.1
367.316958333,76.2
368.501562500,76.3
369.636250000,76.4
370.754645833,77.1
371.906729167,77.2
373.000125000,77.3
374.154916667,77.4
375.275000000,78.1
376.420187500,78.2
377.636562500,78.3
378.865229167,78.4
380.183229167,79.1
381.547333333,79.2
382.761625000,79.3
384.040979167,79.4
385.440187500,80.1
386.661062500,80.2
387.904562500,80.3
389.157791667,80.4
390.429333333,81.1
391.662291667,81.2
392.957000000,81.3
394.285041667,81.4
395.575500000,82.1
396.828770833,82.2
398.353958333,82.3
399.611166667,82.4
400.842437500,83.1
402.006250000,83.2
403.220729167,83.3
404.419875000,83.4
405.638770833,84.1
406.829854167,84.2
408.017354167,84.3
409.145895833,84.4
410.331083333,85.1
411.458645833,85.2
412.618062500,85.3
413.751729167,85.4
414.922750000,86.1
416.663000000,86.2
419.154625000,86.3
