6.237895833,1.1
11.009479167,1.2
15.722666667,1.3
20.686479167,1.4
25.514666667,2.1
30.252666667,2.2
35.064083333,2.3
40.017416667,2.4
44.857229167,3.1
49.526208333,3.2
54.829750000,3.3
60.118750000,3.4
65.261854167,4.1
70.111291667,4.2
75.014604167,4.3
79.958916667,4.4
84.718625000,5.1
89.527645833,5.2
94.592166667,5.3
99.743750000,5.4
104.638729167,6.1
109.787375000,6.2
114.758312500,6.3
119.508562500,6.4
124.246958333,7.1
128.776208333,7.2
133.172791667,7.3
137.738437500,7.4
142.275520833,8.1
146.840041667,8.2
151.442416667,8.3
155.773208333,8.4
160.660229167,9.1
165.150979167,9.2
169.538104167,9.3
173.882937500,9.4
178.484083333,10.1
183.304479167,10.2
187.887125000,10.3
192.234666667,11.2
197.615833333,11.3
202.595333333,11.4
208.241333333,12.2
215.412979167,12.3
221.007770833,12.4
226.001395833,13.1
231.729812500,13.2
235.918208333,13.3
240.060666667,13.4
244.270125000,14.1
248.427645833,14.2
252.681687500,14.3
257.058750000,14.4
261.380312500,15.1
265.505958333,15.2
269.695250000,15.3
273.905458333,15.4
278.004000000,16.1
282.597083333,16.2
287.292333333,16.3
292.176000000,16.4
297.670645833,17.1
302.738729167,17.2
307.033125000,17.3
311.810562500,17.4
316.115979167,18.1
320.552791667,18.2
324.917312500,18.3
329.397083333,18.4
333.907979167,19.1
338.269000000,19.2
342.711500000,19.3
347.520000000,19.4
353.060500000,20.1
357.839416667,20.2
362.188375000,20.3
366.488541667,20.4
370.769604167,21.1
375.266687500,21.2
379.669937500,21.3
383.829333333,21.4
388.079125000,22.2
392.698791667,22.3
396.951958333,22.4
401.193312500,23.1
405.357395833,23.2
410.006958333,23.3
414.447562500,23.4
418.984333333,24.1
423.364645833,24.2
428.009583333,24.3
433.383666667,24.4
438.597604167,25.1
445.938437500,25.2
450.088958333,25.3
454.294437500,25.4
458.385458333,26.1
462.564375000,26.2
466.751604167,26.3
471.094125000,26.4
475.269416667,27.1
479.199479167,27.2
483.483416667,27.3
487.477270833,27.4
493.043812500,28.1
498.446708333,28.2
504.453541667,28.4
510.539562500,29.1
519.914666667,29.2
526.817145833,29.3
