9.936666667,1.1
11.312000000,1.2
12.634312500,1.3
13.922791667,1.4
15.202270833,2.1
16.510416667,2.2
17.886375000,2.3
19.263916667,2.4
20.600562500,3.1
22.078729167,3.2
23.399937500,3.3
24.760979167,3.4
26.273520833,4.1
27.729000000,4.2
29.025458333,4.3
30.482750000,4.4
31.954979167,5.1
33.450895833,5.2
34.796312500,5.3
36.066666667,5.4
37.385187500,6.1
38.809145833,6.2
40.016979167,6.3
41.451541667,6.4
42.742854167,7.1
44.059583333,7.2
45.273187500,7.3
46.524687500,7.4
47.702458333,8.1
48.934562500,8.2
50.102520833,8.3
51.291729167,8.4
52.462187500,9.1
53.696041667,9.2
55.086666667,9.3
56.441229167,9.4
57.773645833,10.1
59.017437500,10.2
60.276083333,10.3
61.552104167,10.4
62.855395833,11.1
64.138562500,11.2
65.406375000,11.3
66.639583333,11.4
67.879791667,12.1
69.113354167,12.2
70.337166667,12.3
71.537208333,12.4
72.781229167,13.1
74.002187500,13.2
75.366666667,13.3
76.563333333,13.4
77.820312500,14.1
79.048854167,14.2
80.347125000,14.3
81.685562500,14.4
82.842062500,15.1
84.140437500,15.2
85.492395833,15.3
86.894875000,15.4
88.292062500,16.1
89.584104167,16.2
90.969375000,16.3
92.239458333,16.4
93.517291667,17.1
94.745500000,17.2
96.117791667,17.3
97.350520833,17.4
98.606437500,18.1
99.856625000,18.2
101.078520833,18.3
102.297083333,18.4
103.619187500,19.1
104.833437500,19.2
106.134604167,19.3
107.355666667,19.4
108.850000000,20.1
110.163312500,20.2
111.606666667,20.3
113.053291667,20.4
114.656520833,21.1
116.245125000,21.2
117.500000000,21.3
118.772125000,21.4
120.028020833,22.1
121.304958333,22.2
122.682937500,22.3
124.007270833,22.4
125.407895833,23.1
126.735645833,23.2
128.176458333,23.3
129.535791667,23.4
130.932166667,24.1
132.374791667,24.2
133.866437500,24.3
135.297291667,24.4
136.753500000,25.1
138.251979167,25.2
139.677520833,25.3
141.033645833,25.4
142.283333333,26.1
143.645666667,26.2
145.028625000,26.3
146.268416667,26.4
147.583791667,27.1
148.965354167,27.2
150.260145833,27.3
151.451895833,27.4
152.706812500,28.1
153.920645833,28.2
155.117416667,28.3
156.313020833,28.4
157.489895833,29.1
158.707250000,29.2
159.932375000,29.3
161.237625000,29.4
162.658041667,30.1
163.963250000,30.2
165.229083333,30.3
166.485000000,30.4
167.703833333,31.1
169.043916667,31.2
170.336750000,31.3
171.612020833,31.4
172.794145833,32.1
174.071937500,32.2
175.330937500,32.3
176.540916667,32.4
177.774479167,33.1
178.965291667,33.2
180.222229167,33.3
181.512083333,33.4
182.768479167,34.1
184.001333333,34.2
185.214729167,34.3
186.627729167,34.4
187.889145833,35.1
189.032937500,35.2
190.324437500,35.3
191.679291667,35.4
193.115395833,36.1
194.496187500,36.2
195.766083333,36.3
197.160312500,36.4
198.407020833,37.1
199.717791667,37.2
200.994104167,37.3
202.329750000,37.4
203.572645833,38.1
204.845833333,38.2
206.081229167,38.3
207.325083333,38.4
208.535333333,39.1
209.791750000,39.2
211.071270833,39.3
212.328500000,39.4
213.571520833,40.1
215.040000000,40.2
216.416645833,40.3
217.867937500,40.4
219.213104167,41.1
220.770562500,41.2
222.171708333,41.3
223.520645833,41.4
224.813854167,42.1
226.126666667,42.2
227.438791667,42.3
228.786104167,42.4
229.990125000,43.1
231.510000000,43.2
232.846229167,43.3
234.215625000,43.4
235.485875000,44.1
236.700500000,44.2
