6.621791667,1.1
11.620458333,1.2
16.869770833,1.3
22.460458333,1.4
27.451416667,2.1
32.714187500,2.2
38.009812500,2.3
43.226958333,2.4
48.527104167,3.1
53.871500000,3.2
59.055729167,3.3
64.955062500,3.4
70.134604167,4.1
75.176166667,4.2
80.161562500,4.3
86.059583333,4.4
90.773333333,5.2
95.710583333,5.1
100.885333333,5.3
106.240000000,5.4
110.946375000,7.1
115.640354167,6.2
120.681458333,6.3
126.442666667,6.4
131.151208333,7.2
136.167458333,7.3
141.116791667,7.4
146.662187500,8.1
151.363562500,8.2
156.215541667,8.3
161.119708333,8.4
166.946729167,9.1
171.612625000,9.2
176.944645833,9.3
182.191541667,9.4
187.540125000,10.1
192.284291667,10.2
196.912166667,10.3
201.577000000,10.4
206.427562500,11.1
211.268416667,11.2
216.369812500,11.3
221.461333333,11.4
227.238854167,12.1
232.507000000,12.2
237.581541667,12.3
242.791458333,12.4
248.384000000,13.1
253.205375000,13.2
258.085416667,13.3
263.095250000,13.4
268.479625000,14.1
273.973958333,14.2
279.351145833,14.3
284.623541667,14.4
290.453520833,15.1
295.216729167,15.2
299.958916667,15.3
304.774520833,15.4
310.130666667,16.1
315.027916667,16.2
320.314083333,16.3
325.610666667,16.4
331.520000000,17.1
337.600000000,17.2
343.424000000,17.3
348.133958333,17.4
353.632916667,18.1
358.993000000,18.2
364.224000000,18.4
369.375354167,19.1
375.538500000,19.2
380.880770833,19.3
385.512791667,19.4
390.438583333,20.1
395.449791667,20.2
400.378625000,20.3
405.134166667,20.4
410.663958333,21.1
