1.805770833,2.1
2.503937500,2.2
3.163562500,2.3
3.810000000,2.4
4.500354167,3.1
5.188145833,3.2
5.889687500,3.3
6.615500000,3.4
7.302125000,4.1
7.997291667,4.2
8.655229167,4.3
9.342000000,4.4
10.011708333,5.1
10.721395833,5.2
11.422854167,5.3
12.174270833,5.4
12.828250000,6.1
13.532270833,6.2
14.269125000,6.3
14.964125000,6.4
15.592145833,7.1
16.260812500,7.2
16.922083333,7.3
17.612229167,7.4
18.333145833,8.1
19.090604167,8.2
19.720666667,8.3
20.399687500,8.4
21.099937500,9.1
21.812166667,9.2
22.487375000,9.3
23.129645833,9.4
23.819562500,10.1
24.512895833,10.2
25.226562500,10.3
25.954312500,10.4
26.566395833,11.1
27.242875000,11.2
27.960812500,11.3
28.647333333,11.4
29.311645833,12.1
29.993312500,12.2
30.632770833,12.3
31.328333333,12.4
32.032000000,13.1
32.722604167,13.2
33.429958333,13.3
34.108625000,13.4
34.797958333,14.1
35.490916667,14.2
36.161500000,14.3
36.877583333,14.4
37.506958333,15.1
38.177687500,15.2
38.910333333,15.3
39.608270833,15.4
40.309291667,16.1
41.012770833,16.2
41.661895833,16.3
42.372625000,16.4
43.000937500,17.1
43.685687500,17.2
44.334229167,17.3
45.006333333,17.4
45.673166667,18.1
46.337208333,18.2
47.021895833,18.3
47.671687500,18.4
48.373833333,19.1
49.043729167,19.2
49.725729167,19.3
50.362895833,19.4
51.079020833,20.1
51.755062500,20.2
52.396916667,20.3
53.320062500,37.2
54.109541667,21.1
54.761979167,21.2
55.411062500,21.3
56.130229167,21.4
56.847604167,22.1
57.532312500,22.2
58.415666667,22.3
59.052375000,22.4
59.741875000,23.1
60.384916667,23.2
61.055708333,23.3
61.887229167,23.4
62.664520833,24.1
63.394500000,24.2
64.078520833,24.3
64.795541667,24.4
65.460020833,25.1
66.237833333,25.2
67.446000000,25.3
68.131250000,25.4
68.831479167,26.1
69.546250000,26.2
70.274687500,26.3
70.974125000,26.4
71.678541667,27.1
72.388125000,27.2
73.109270833,27.3
73.851854167,27.4
74.535583333,28.1
75.198708333,28.2
75.846416667,28.3
76.540458333,28.4
77.244666667,29.1
77.888250000,29.2
78.630729167,29.3
79.326687500,29.4
80.060750000,30.1
80.750645833,30.2
81.409020833,30.3
82.112270833,30.4
82.799083333,31.1
83.545979167,31.2
84.168395833,31.3
84.847083333,31.4
85.512583333,32.1
86.231812500,32.2
86.960770833,32.3
87.731458333,32.4
88.450187500,33.1
89.183541667,33.2
89.905645833,33.3
90.602270833,33.4
91.328875000,34.1
92.040125000,34.2
92.675791667,34.3
93.389687500,34.4
94.070562500,35.1
94.813708333,35.2
95.568937500,35.3
96.320000000,35.4
97.098312500,36.1
98.070000000,36.2
101.154000000,37.3
101.938166667,37.4
102.677520833,38.1
103.378500000,38.2
104.101062500,38.3
104.766229167,38.4
105.510916667,39.1
106.231333333,39.2
106.902000000,39.3
107.544000000,39.4
108.258000000,40.1
108.972000000,40.2
109.669916667,40.3
110.446437500,40.4
111.212500000,41.1
111.996187500,41.2
112.704041667,41.3
113.385666667,41.4
114.037333333,42.1
114.685750000,42.2
115.392645833,42.3
116.037812500,42.4
116.796625000,43.1
117.475854167,43.2
118.191229167,43.3
118.917729167,43.4
119.576729167,44.1
120.318687500,44.2
121.007583333,44.3
121.706833333,44.4
122.395541667,45.1
123.123312500,45.2
123.880541667,45.3
124.655333333,45.4
125.382000000,46.1
126.055895833,46.2
126.705958333,46.3
127.380166667,46.4
128.033354167,47.1
128.866125000,47.2
129.546354167,47.3
130.220125000,47.4
130.885458333,48.1
131.587541667,48.2
132.268166667,48.3
132.943000000,48.4
133.668708333,49.1
134.370437500,49.2
135.073937500,49.3
135.798187500,49.4
136.465312500,50.1
137.146916667,50.2
137.784458333,50.3
138.523312500,50.4
139.238875000,51.1
139.890187500,51.2
140.628541667,51.3
141.304062500,51.4
141.972458333,52.1
142.660166667,52.2
143.327916667,52.3
144.017250000,52.4
144.715270833,53.1
145.366520833,53.2
146.035937500,53.3
146.742500000,53.4
147.428395833,54.1
148.093791667,54.2
148.830812500,54.3
149.528458333,54.4
150.212125000,55.1
150.941562500,55.2
151.622812500,55.3
152.339520833,55.4
153.012062500,56.1
153.713500000,56.2
154.748895833,56.3
155.486000000,56.4
156.207625000,57.1
156.895750000,57.2
157.684750000,57.3
158.376270833,57.4
159.105062500,58.1
159.831750000,58.2
160.568500000,58.3
161.339791667,58.4
162.026437500,59.1
162.776562500,59.2
163.593020833,59.3
164.321333333,59.4
165.080645833,65.4
165.813729167,66.1
166.776000000,66.2
167.788937500,66.3
169.152000000,66.4
172.092000000,62.2
172.884625000,62.3
173.604479167,62.4
174.346687500,63.1
175.055354167,63.2
175.686604167,63.3
176.421604167,63.4
177.119562500,64.1
177.809666667,64.2
178.601750000,64.3
179.620375000,64.4
180.718958333,65.1
182.541937500,67.1
183.227604167,67.2
183.889791667,67.3
184.544500000,67.4
185.225000000,68.1
185.931270833,68.2
186.586562500,68.3
187.245333333,68.4
187.906750000,69.1
188.619333333,69.2
189.304895833,69.3
189.984645833,69.4
190.644437500,70.1
191.347458333,70.2
192.025583333,70.3
192.691416667,70.4
193.395687500,71.1
194.092104167,71.2
194.781104167,71.3
195.509645833,71.4
196.153395833,72.1
196.825812500,72.2
197.504645833,72.3
198.226916667,72.4
198.924541667,73.1
199.618270833,73.2
200.334520833,73.3
201.043666667,73.4
201.754812500,74.1
202.437625000,74.2
203.095187500,74.3
203.820666667,74.4
204.529166667,75.1
205.276104167,75.2
205.924125000,75.3
206.585625000,75.4
207.258666667,76.1
207.969354167,76.2
208.610041667,76.3
209.307000000,76.4
210.013062500,77.1
210.659708333,77.2
211.367666667,77.3
212.028750000,77.4
212.766895833,78.1
213.408541667,78.2
214.103437500,78.3
214.847916667,78.4
215.431062500,79.1
216.166791667,79.2
216.877916667,79.3
217.589958333,79.4
218.244708333,80.1
218.915666667,80.2
219.640125000,80.3
220.414687500,80.4
221.114666667,81.1
221.759333333,81.2
222.422520833,81.3
223.143500000,81.4
223.803062500,82.1
